N,a [mm],d [mm],my_theta [deg],p [mm],Rdc[¦¸],Ldc[uH],¦Ä/h,L [uH],R [¦¸],Q
2,40,0.8,9.9,0.8,0.0922,0.4057,0.3578,0.3254,0.1642,84.4269
2,40,0.8,9.9,1,0.0917,0.3982,0.3578,0.319,0.1585,85.7678
2,40,0.8,9.9,1.2,0.0912,0.3909,0.3578,0.3141,0.157,85.2217
2,40,1,9.9,0.4,0.0741,0.4132,0.3578,0.3271,0.1519,91.7441
2,40,1,9.9,0.6,0.0737,0.4057,0.3578,0.3163,0.1474,91.3832
2,40,1,9.9,0.8,0.0733,0.3982,0.3578,0.3097,0.1417,93.0831
2,40,1,9.9,1,0.073,0.3909,0.3578,0.3021,0.1387,92.812
2,40,1,9.9,1.2,0.0726,0.3838,0.3578,0.2965,0.1383,91.3509
2,40,1.2,9.9,0.4,0.0614,0.4057,0.3578,0.3098,0.1318,100.1476
2,40,1.2,9.9,0.6,0.0611,0.3982,0.3578,0.3009,0.1317,97.3406
2,40,1.2,9.9,0.8,0.0608,0.3909,0.3578,0.2958,0.1251,100.711
2,40,1.2,9.9,1,0.0605,0.3838,0.3578,0.2863,0.1296,94.0909
2,40,1.2,9.9,1.2,0.0602,0.3767,0.3578,0.2821,0.1232,97.5337
2,40,1.4,9.9,0.4,0.0524,0.3982,0.3578,0.2928,0.1253,99.5207
2,40,1.4,9.9,0.6,0.0521,0.3909,0.3578,0.2859,0.1187,102.6326
2,40,1.4,9.9,0.8,0.0518,0.3838,0.3578,0.2795,0.1199,99.3418
2,40,1.4,9.9,1,0.0516,0.3767,0.3578,0.2761,0.1111,105.895
2,40,1.4,9.9,1.2,0.0513,0.3698,0.3578,0.2696,0.1161,98.9283
2,40,1.6,9.9,0.4,0.0456,0.3909,0.3578,0.2806,0.1119,106.8275
2,40,1.6,9.9,0.6,0.0454,0.3838,0.3578,0.2744,0.1053,110.9742
2,40,1.6,9.9,0.8,0.0451,0.3767,0.3578,0.2638,0.1123,100.1028
2,40,1.6,9.9,1,0.0449,0.3698,0.3578,0.2653,0.1051,107.5056
2,40,1.6,9.9,1.2,0.0446,0.3631,0.3578,0.257,0.1046,104.6257
2,40,1.8,9.9,0.4,0.0403,0.3838,0.3578,0.2669,0.1062,107.0321
2,40,1.8,9.9,0.6,0.0401,0.3767,0.3578,0.2623,0.0993,112.5558
2,40,1.8,9.9,0.8,0.0399,0.3698,0.3578,0.2577,0.0986,111.3833
2,40,1.8,9.9,1,0.0397,0.3631,0.3578,0.2537,0.0963,112.2046
2,40,1.8,9.9,1.2,0.0395,0.3564,0.3578,0.2464,0.0924,113.5607
2,40,0.8,29.9,0.4,0.0931,0.421,0.3578,0.323,0.1624,84.7048
2,40,0.8,29.9,0.6,0.0926,0.4132,0.3578,0.3221,0.1605,85.4814
2,40,0.8,29.9,0.8,0.0922,0.4057,0.3578,0.3143,0.1505,88.9741
2,40,0.8,29.9,1,0.0917,0.3982,0.3578,0.304,0.1506,86.0013
2,40,0.8,29.9,1.2,0.0912,0.3909,0.3578,0.2987,0.1459,87.2446
2,40,1,29.9,0.4,0.0741,0.4132,0.3578,0.3149,0.1416,94.7549
2,40,1,29.9,0.6,0.0737,0.4057,0.3578,0.3028,0.1383,93.2366
2,40,1,29.9,0.8,0.0733,0.3982,0.3578,0.2931,0.1397,89.383
2,40,1,29.9,1,0.073,0.3909,0.3578,0.2902,0.1212,102.0225
2,40,1,29.9,1.2,0.0726,0.3838,0.3578,0.2798,0.1346,88.5523
2,40,1.2,29.9,0.4,0.0614,0.4057,0.3578,0.2971,0.1293,97.8639
2,40,1.2,29.9,0.6,0.0611,0.3982,0.3578,0.291,0.1203,103.0633
2,40,1.2,29.9,0.8,0.0608,0.3909,0.3578,0.2827,0.1219,98.7729
2,40,1.2,29.9,1,0.0605,0.3838,0.3578,0.278,0.1163,101.8019
2,40,1.2,29.9,1.2,0.0602,0.3767,0.3578,0.2715,0.1139,101.5629
2,40,1.4,29.9,0.4,0.0524,0.3982,0.3578,0.2829,0.1127,106.913
2,40,1.4,29.9,0.6,0.0521,0.3909,0.3578,0.2765,0.11,107.0415
2,40,1.4,29.9,0.8,0.0518,0.3838,0.3578,0.2708,0.1062,108.6021
2,40,1.4,29.9,1,0.0516,0.3767,0.3578,0.2646,0.1119,100.7351
2,40,1.4,29.9,1.2,0.0513,0.3698,0.3578,0.2605,0.1081,102.6484
2,40,1.6,29.9,0.4,0.0456,0.3909,0.3578,0.2716,0.1007,114.8632
2,40,1.6,29.9,0.6,0.0454,0.3838,0.3578,0.2646,0.0988,114.0652
2,40,1.6,29.9,0.8,0.0451,0.3767,0.3578,0.2594,0.0978,112.9684
2,40,1.6,29.9,1,0.0449,0.3698,0.3578,0.2539,0.0974,111.0613
2,40,1.6,29.9,1.2,0.0446,0.3631,0.3578,0.2495,0.0961,110.6361
2,40,1.8,29.9,0.4,0.0403,0.3838,0.3578,0.2595,0.0944,117.1143
2,40,1.8,29.9,0.6,0.0401,0.3767,0.3578,0.2494,0.0989,107.4937
2,40,1.8,29.9,0.8,0.0399,0.3698,0.3578,0.2491,0.0895,118.5673
2,40,1.8,29.9,1,0.0397,0.3631,0.3578,0.2407,0.0892,114.9598
2,40,1.8,29.9,1.2,0.0395,0.3564,0.3578,0.239,0.0881,115.5574
2,40,0.8,49.9,0.4,0.0931,0.421,0.3578,0.313,0.1635,81.5796
2,40,0.8,49.9,0.6,0.0926,0.4132,0.3578,0.3082,0.1516,86.6325
2,40,0.8,49.9,0.8,0.0922,0.4057,0.3578,0.2981,0.1513,83.9292
2,40,0.8,49.9,1,0.0917,0.3982,0.3578,0.2942,0.145,86.403
2,40,0.8,49.9,1.2,0.0912,0.3909,0.3578,0.2802,0.1541,77.4526
2,40,1,49.9,0.4,0.0741,0.4132,0.3578,0.2983,0.1367,92.9502
2,40,1,49.9,0.6,0.0737,0.4057,0.3578,0.2911,0.1349,91.9013
2,40,1,49.9,0.8,0.0733,0.3982,0.3578,0.2845,0.1372,88.3468
2,40,1,49.9,1,0.073,0.3909,0.3578,0.275,0.1393,84.0667
2,40,1,49.9,1.2,0.0726,0.3838,0.3578,0.2726,0.1285,90.409
2,40,1.2,49.9,0.4,0.0614,0.4057,0.3578,0.283,0.121,99.5995
2,40,1.2,49.9,0.6,0.0611,0.3982,0.3578,0.2776,0.12,98.5267
2,40,1.2,49.9,0.8,0.0608,0.3909,0.3578,0.271,0.1155,99.9236
2,40,1.2,49.9,1,0.0605,0.3838,0.3578,0.2646,0.1233,91.4175
2,40,1.2,49.9,1.2,0.0602,0.3767,0.3578,0.2586,0.1178,93.5432
2,40,1.4,49.9,0.4,0.0524,0.3982,0.3578,0.2712,0.1129,102.3765
2,40,1.4,49.9,0.6,0.0521,0.3909,0.3578,0.2641,0.112,100.4841
2,40,1.4,49.9,0.8,0.0518,0.3838,0.3578,0.258,0.1109,99.1292
2,40,1.4,49.9,1,0.0516,0.3767,0.3578,0.2496,0.111,95.7782
2,40,1.4,49.9,1.2,0.0513,0.3698,0.3578,0.2471,0.1013,103.9074
2,40,1.6,49.9,0.4,0.0456,0.3909,0.3578,0.2578,0.0987,111.2417
2,40,1.6,49.9,0.6,0.0454,0.3838,0.3578,0.2538,0.0967,111.7646
2,40,1.6,49.9,0.8,0.0451,0.3767,0.3578,0.2401,0.1017,100.5876
2,40,1.6,49.9,1,0.0449,0.3698,0.3578,0.2437,0.0915,113.4831
2,40,1.6,49.9,1.2,0.0446,0.3631,0.3578,0.2365,0.0921,109.3333
2,40,1.8,49.9,0.4,0.0403,0.3838,0.3578,0.2475,0.093,113.4176
2,40,1.8,49.9,0.6,0.0401,0.3767,0.3578,0.2413,0.095,108.1516
2,40,1.8,49.9,0.8,0.0399,0.3698,0.3578,0.2369,0.0903,111.7179
2,40,1.8,49.9,1,0.0397,0.3631,0.3578,0.2294,0.0856,114.1219
2,40,1.8,49.9,1.2,0.0395,0.3564,0.3578,0.2278,0.0866,112.1175
2,40,0.8,69.9,0.4,0.0931,0.421,0.3578,0.2995,0.1485,85.9386
2,40,0.8,69.9,0.6,0.0926,0.4132,0.3578,0.2968,0.1444,87.593
2,40,0.8,69.9,0.8,0.0922,0.4057,0.3578,0.2852,0.1449,83.8827
2,40,0.8,69.9,1,0.0917,0.3982,0.3578,0.2769,0.1373,85.9231
2,40,0.8,69.9,1.2,0.0912,0.3909,0.3578,0.2754,0.1297,90.4877
2,40,1,69.9,0.4,0.0741,0.4132,0.3578,0.2819,0.1308,91.7963
2,40,1,69.9,0.6,0.0737,0.4057,0.3578,0.275,0.1346,87.0333
2,40,1,69.9,0.8,0.0733,0.3982,0.3578,0.2708,0.1257,91.7669
2,40,1,69.9,1,0.073,0.3909,0.3578,0.2632,0.1324,84.7001
2,40,1,69.9,1.2,0.0726,0.3838,0.3578,0.2625,0.1142,97.9477
2,40,1.2,69.9,0.4,0.0614,0.4057,0.3578,0.2721,0.1156,100.3314
2,40,1.2,69.9,0.6,0.0611,0.3982,0.3578,0.263,0.1148,97.6191
2,40,1.2,69.9,0.8,0.0608,0.3909,0.3578,0.2609,0.1028,108.1422
2,40,1.2,69.9,1,0.0605,0.3838,0.3578,0.2469,0.1194,88.0756
2,40,1.2,69.9,1.2,0.0602,0.3767,0.3578,0.2447,0.1172,88.912
2,40,1.4,69.9,0.4,0.0524,0.3982,0.3578,0.2578,0.1063,103.3142
2,40,1.4,69.9,0.6,0.0521,0.3909,0.3578,0.2523,0.099,108.6088
2,40,1.4,69.9,0.8,0.0518,0.3838,0.3578,0.2413,0.109,94.3067
2,40,1.4,69.9,1,0.0516,0.3767,0.3578,0.2415,0.1047,98.291
2,40,1.4,69.9,1.2,0.0513,0.3698,0.3578,0.2377,0.0985,102.8664
2,40,1.6,69.9,0.4,0.0456,0.3909,0.3578,0.2457,0.0997,105.0075
2,40,1.6,69.9,0.6,0.0454,0.3838,0.3578,0.2354,0.1118,89.6657
2,40,1.6,69.9,0.8,0.0451,0.3767,0.3578,0.236,0.095,105.8309
2,40,1.6,69.9,1,0.0449,0.3698,0.3578,0.233,0.0899,110.367
2,40,1.6,69.9,1.2,0.0446,0.3631,0.3578,0.2268,0.0887,108.9172
2,40,1.8,69.9,0.4,0.0403,0.3838,0.3578,0.2358,0.0869,115.6175
2,40,1.8,69.9,0.6,0.0401,0.3767,0.3578,0.2296,0.0839,116.6088
2,40,1.8,69.9,0.8,0.0399,0.3698,0.3578,0.2241,0.0858,111.2848
2,40,1.8,69.9,1,0.0397,0.3631,0.3578,0.2234,0.0842,113.0696
2,40,1.8,69.9,1.2,0.0395,0.3564,0.3578,0.2201,0.0819,114.4391
2,40,0.8,89.9,0.4,0.0931,0.421,0.3578,0.2833,0.1506,80.1181
2,40,0.8,89.9,0.6,0.0926,0.4132,0.3578,0.2831,0.1409,85.6031
2,40,0.8,89.9,0.8,0.0922,0.4057,0.3578,0.2728,0.1334,87.1102
2,40,0.8,89.9,1,0.0917,0.3982,0.3578,0.2677,0.1378,82.7695
2,40,0.8,89.9,1.2,0.0912,0.3909,0.3578,0.2595,0.1341,82.4344
2,40,1,89.9,0.4,0.0741,0.4132,0.3578,0.2723,0.1283,90.4078
2,40,1,89.9,0.6,0.0737,0.4057,0.3578,0.2619,0.132,84.5003
2,40,1,89.9,0.8,0.0733,0.3982,0.3578,0.2551,0.1187,91.5164
2,40,1,89.9,1,0.073,0.3909,0.3578,0.2476,0.1229,85.8477
2,40,1,89.9,1.2,0.0726,0.3838,0.3578,0.2434,0.1201,86.3231
2,40,1.2,89.9,0.4,0.0614,0.4057,0.3578,0.254,0.1284,84.2831
2,40,1.2,89.9,0.6,0.0611,0.3982,0.3578,0.2506,0.1133,94.2028
2,40,1.2,89.9,0.8,0.0608,0.3909,0.3578,0.2471,0.1096,96.0359
2,40,1.2,89.9,1,0.0605,0.3838,0.3578,0.2387,0.111,91.6094
2,40,1.2,89.9,1.2,0.0602,0.3767,0.3578,0.2347,0.1058,94.5204
2,40,1.4,89.9,0.4,0.0524,0.3982,0.3578,0.2431,0.1137,91.053
2,40,1.4,89.9,0.6,0.0521,0.3909,0.3578,0.241,0.1025,100.1124
2,40,1.4,89.9,0.8,0.0518,0.3838,0.3578,0.2322,0.1044,94.7027
2,40,1.4,89.9,1,0.0516,0.3767,0.3578,0.2282,0.0976,99.579
2,40,1.4,89.9,1.2,0.0513,0.3698,0.3578,0.1904,0.1042,77.8288
2,40,1.6,89.9,0.4,0.0456,0.3909,0.3578,0.2356,0.0948,105.8421
2,40,1.6,89.9,0.6,0.0454,0.3838,0.3578,0.2229,0.1098,86.4551
2,40,1.6,89.9,0.8,0.0451,0.3767,0.3578,0.2195,0.1028,90.928
2,40,1.6,89.9,1,0.0449,0.3698,0.3578,0.221,0.0876,107.4704
2,40,1.6,89.9,1.2,0.0446,0.3631,0.3578,0.2153,0.0888,103.2826
2,40,1.8,89.9,0.4,0.0403,0.3838,0.3578,0.218,0.0955,97.2747
2,40,1.8,89.9,0.6,0.0401,0.3767,0.3578,0.2187,0.0854,109.0527
2,40,1.8,89.9,0.8,0.0399,0.3698,0.3578,0.2176,0.0834,111.1041
2,40,1.8,89.9,1,0.0397,0.3631,0.3578,0.2125,0.0819,110.5749
2,40,1.8,89.9,1.2,0.0395,0.3564,0.3578,0.208,0.0818,108.4001
2,45,0.8,9.9,0.4,0.1051,0.4795,0.3578,0.4072,0.1986,87.3164
2,45,0.8,9.9,0.6,0.1046,0.4716,0.3578,0.3993,0.1899,89.5892
2,45,0.8,9.9,0.8,0.1042,0.4639,0.3578,0.3892,0.1923,86.2246
2,45,0.8,9.9,1,0.1037,0.4564,0.3578,0.3817,0.1866,87.1506
2,45,0.8,9.9,1.2,0.1032,0.4489,0.3578,0.3733,0.1845,86.175
2,45,1,9.9,0.4,0.0837,0.4716,0.3578,0.3865,0.1706,96.5314
2,45,1,9.9,0.6,0.0833,0.4639,0.3578,0.379,0.1627,99.2124
2,45,1,9.9,0.8,0.0829,0.4564,0.3578,0.3717,0.1628,97.2675
2,45,1,9.9,1,0.0826,0.4489,0.3578,0.3631,0.1629,94.9933
2,45,1,9.9,1.2,0.0822,0.4416,0.3578,0.3563,0.1607,94.4357
2,45,1.2,9.9,0.4,0.0694,0.4639,0.3578,0.3667,0.1525,102.4156
2,45,1.2,9.9,0.6,0.0691,0.4564,0.3578,0.3623,0.1469,105.0757
2,45,1.2,9.9,0.8,0.0688,0.4489,0.3578,0.3545,0.1462,103.2674
2,45,1.2,9.9,1,0.0685,0.4416,0.3578,0.3456,0.1481,99.381
2,45,1.2,9.9,1.2,0.0682,0.4344,0.3578,0.3395,0.1421,101.8095
2,45,1.4,9.9,0.4,0.0592,0.4564,0.3578,0.3534,0.136,110.6632
2,45,1.4,9.9,0.6,0.059,0.4489,0.3578,0.3461,0.1329,110.9766
2,45,1.4,9.9,0.8,0.0587,0.4416,0.3578,0.3403,0.1285,112.7695
2,45,1.4,9.9,1,0.0584,0.4344,0.3578,0.3313,0.1298,108.7289
2,45,1.4,9.9,1.2,0.0581,0.4273,0.3578,0.3228,0.1308,105.1582
2,45,1.6,9.9,0.4,0.0516,0.4489,0.3578,0.3389,0.1137,126.9999
2,45,1.6,9.9,0.6,0.0514,0.4416,0.3578,0.3292,0.1257,111.5302
2,45,1.6,9.9,0.8,0.0511,0.4344,0.3578,0.3255,0.1182,117.2865
2,45,1.6,9.9,1,0.0509,0.4273,0.3578,0.319,0.1159,117.2658
2,45,1.6,9.9,1.2,0.0506,0.4204,0.3578,0.3085,0.1172,112.1763
2,45,1.8,9.9,0.4,0.0457,0.4416,0.3578,0.3245,0.1144,120.7942
2,45,1.8,9.9,0.6,0.0454,0.4344,0.3578,0.3147,0.1138,117.7639
2,45,1.8,9.9,0.8,0.0452,0.4273,0.3578,0.3127,0.1068,124.7605
2,45,1.8,9.9,1,0.045,0.4204,0.3578,0.3062,0.1067,122.2928
2,45,1.8,9.9,1.2,0.0448,0.4135,0.3578,0.301,0.104,123.2393
2,45,0.8,29.9,0.4,0.1051,0.4795,0.3578,0.3922,0.1794,93.1351
2,45,0.8,29.9,0.6,0.1046,0.4716,0.3578,0.3826,0.1809,90.0961
2,45,0.8,29.9,0.8,0.1042,0.4639,0.3578,0.375,0.1762,90.6661
2,45,0.8,29.9,1,0.1037,0.4564,0.3578,0.3674,0.1711,91.4737
2,45,0.8,29.9,1.2,0.1032,0.4489,0.3578,0.3587,0.1721,88.7899
2,45,1,29.9,0.4,0.0837,0.4716,0.3578,0.3731,0.1569,101.3292
2,45,1,29.9,0.6,0.0833,0.4639,0.3578,0.3643,0.1548,100.2581
2,45,1,29.9,0.8,0.0829,0.4564,0.3578,0.355,0.0962,157.246
2,45,1,29.9,1,0.0826,0.4489,0.3578,0.3497,0.1504,99.0088
2,45,1,29.9,1.2,0.0822,0.4416,0.3578,0.3431,0.149,98.0725
2,45,1.2,29.9,0.4,0.0694,0.4639,0.3578,0.3555,0.1373,110.2777
2,45,1.2,29.9,0.6,0.0691,0.4564,0.3578,0.3481,0.1355,109.4111
2,45,1.2,29.9,0.8,0.0688,0.4489,0.3578,0.3397,0.1372,105.4399
2,45,1.2,29.9,1,0.0685,0.4416,0.3578,0.333,0.1385,102.3827
2,45,1.2,29.9,1.2,0.0682,0.4344,0.3578,0.3269,0.1372,101.4882
2,45,1.4,29.9,0.4,0.0592,0.4564,0.3578,0.3388,0.1273,113.3305
2,45,1.4,29.9,0.6,0.059,0.4489,0.3578,0.3321,0.1255,112.7531
2,45,1.4,29.9,0.8,0.0587,0.4416,0.3578,0.3258,0.1213,114.3846
2,45,1.4,29.9,1,0.0584,0.4344,0.3578,0.3193,0.1198,113.5278
2,45,1.4,29.9,1.2,0.0581,0.4273,0.3578,0.3152,0.1155,116.2825
2,45,1.6,29.9,0.4,0.0516,0.4489,0.3578,0.323,0.1164,118.2488
2,45,1.6,29.9,0.6,0.0514,0.4416,0.3578,0.3191,0.1117,121.7601
2,45,1.6,29.9,0.8,0.0511,0.4344,0.3578,0.313,0.1111,120.0002
2,45,1.6,29.9,1,0.0509,0.4273,0.3578,0.3063,0.1097,118.9414
2,45,1.6,29.9,1.2,0.0506,0.4204,0.3578,0.3019,0.1054,122.0485
2,45,1.8,29.9,0.4,0.0457,0.4416,0.3578,0.3124,0.105,126.7332
2,45,1.8,29.9,0.6,0.0454,0.4344,0.3578,0.3026,0.1082,119.1262
2,45,1.8,29.9,0.8,0.0452,0.4273,0.3578,0.2988,0.103,123.63
2,45,1.8,29.9,1,0.045,0.4204,0.3578,0.2937,0.1015,123.2298
2,45,1.8,29.9,1.2,0.0448,0.4135,0.3578,0.2878,0.0977,125.5169
2,45,0.8,49.9,0.4,0.1051,0.4795,0.3578,0.3749,0.1703,93.7867
2,45,0.8,49.9,0.6,0.1046,0.4716,0.3578,0.3657,0.1699,91.667
2,45,0.8,49.9,0.8,0.1042,0.4639,0.3578,0.3542,0.1687,89.4466
2,45,0.8,49.9,1,0.1037,0.4564,0.3578,0.3503,0.1648,90.547
2,45,0.8,49.9,1.2,0.1032,0.4489,0.3578,0.3433,0.1612,90.7596
2,45,1,49.9,0.4,0.0837,0.4716,0.3578,0.355,0.1483,101.9383
2,45,1,49.9,0.6,0.0833,0.4639,0.3578,0.3479,0.1482,100.0167
2,45,1,49.9,0.8,0.0829,0.4564,0.3578,0.3393,0.1424,101.5297
2,45,1,49.9,1,0.0826,0.4489,0.3578,0.3346,0.1428,99.8338
2,45,1,49.9,1.2,0.0822,0.4416,0.3578,0.3265,0.1449,95.977
2,45,1.2,49.9,0.4,0.0694,0.4639,0.3578,0.3415,0.1275,114.0521
2,45,1.2,49.9,0.6,0.0691,0.4564,0.3578,0.3312,0.1325,106.4607
2,45,1.2,49.9,0.8,0.0688,0.4489,0.3578,0.3253,0.1284,107.9123
2,45,1.2,49.9,1,0.0685,0.4416,0.3578,0.3203,0.1241,109.983
2,45,1.2,49.9,1.2,0.0682,0.4344,0.3578,0.3134,0.1263,105.7146
2,45,1.4,49.9,0.4,0.0592,0.4564,0.3578,0.324,0.119,115.965
2,45,1.4,49.9,0.6,0.059,0.4489,0.3578,0.3163,0.1206,111.6941
2,45,1.4,49.9,0.8,0.0587,0.4416,0.3578,0.31,0.1132,116.6813
2,45,1.4,49.9,1,0.0584,0.4344,0.3578,0.3069,0.1127,116.0058
2,45,1.4,49.9,1.2,0.0581,0.4273,0.3578,0.3,0.1113,114.8542
2,45,1.6,49.9,0.4,0.0516,0.4489,0.3578,0.3129,0.104,128.1763
2,45,1.6,49.9,0.6,0.0514,0.4416,0.3578,0.3055,0.106,122.8206
2,45,1.6,49.9,0.8,0.0511,0.4344,0.3578,0.2975,0.106,119.5821
2,45,1.6,49.9,1,0.0509,0.4273,0.3578,0.2935,0.1023,122.2111
2,45,1.6,49.9,1.2,0.0506,0.4204,0.3578,0.2896,0.0996,123.9427
2,45,1.8,49.9,0.4,0.0457,0.4416,0.3578,0.2971,0.1028,123.1453
2,45,1.8,49.9,0.6,0.0454,0.4344,0.3578,0.29,0.0994,124.3002
2,45,1.8,49.9,0.8,0.0452,0.4273,0.3578,0.2852,0.0978,124.168
2,45,1.8,49.9,1,0.045,0.4204,0.3578,0.283,0.0931,129.4737
2,45,1.8,49.9,1.2,0.0448,0.4135,0.3578,0.2728,0.096,121.051
2,45,0.8,69.9,0.4,0.1051,0.4795,0.3578,0.3581,0.1638,93.1531
2,45,0.8,69.9,0.6,0.1046,0.4716,0.3578,0.3506,0.1574,94.8928
2,45,0.8,69.9,0.8,0.1042,0.4639,0.3578,0.3414,0.1609,90.4165
2,45,0.8,69.9,1,0.1037,0.4564,0.3578,0.3335,0.1587,89.5068
2,45,0.8,69.9,1.2,0.1032,0.4489,0.3578,0.3275,0.1547,90.2013
2,45,1,69.9,0.4,0.0837,0.4716,0.3578,0.3348,0.1473,96.8281
2,45,1,69.9,0.6,0.0833,0.4639,0.3578,0.3308,0.1426,98.8446
2,45,1,69.9,0.8,0.0829,0.4564,0.3578,0.3229,0.1401,98.1695
2,45,1,69.9,1,0.0826,0.4489,0.3578,0.3187,0.1387,97.8759
2,45,1,69.9,1.2,0.0822,0.4416,0.3578,0.3094,0.1394,94.5752
2,45,1.2,69.9,0.4,0.0694,0.4639,0.3578,0.3249,0.1257,110.1027
2,45,1.2,69.9,0.6,0.0691,0.4564,0.3578,0.3119,0.1277,104.048
2,45,1.2,69.9,0.8,0.0688,0.4489,0.3578,0.3114,0.1207,109.9091
2,45,1.2,69.9,1,0.0685,0.4416,0.3578,0.3046,0.1211,107.0968
2,45,1.2,69.9,1.2,0.0682,0.4344,0.3578,0.2964,0.1232,102.5144
2,45,1.4,69.9,0.4,0.0592,0.4564,0.3578,0.3072,0.1172,111.6588
2,45,1.4,69.9,0.6,0.059,0.4489,0.3578,0.3044,0.1148,112.9066
2,45,1.4,69.9,0.8,0.0587,0.4416,0.3578,0.298,0.1107,114.688
2,45,1.4,69.9,1,0.0584,0.4344,0.3578,0.2931,0.1092,114.3406
2,45,1.4,69.9,1.2,0.0581,0.4273,0.3578,0.2863,0.1098,111.0539
2,45,1.6,69.9,0.4,0.0516,0.4489,0.3578,0.296,0.1096,115.037
2,45,1.6,69.9,0.6,0.0514,0.4416,0.3578,0.289,0.1071,114.9921
2,45,1.6,69.9,0.8,0.0511,0.4344,0.3578,0.2845,0.1032,117.4741
2,45,1.6,69.9,1,0.0509,0.4273,0.3578,0.2774,0.1008,117.2639
2,45,1.6,69.9,1.2,0.0506,0.4204,0.3578,0.2756,0.0986,119.033
2,45,1.8,69.9,0.4,0.0457,0.4416,0.3578,0.2848,0.1019,119.0869
2,45,1.8,69.9,0.6,0.0454,0.4344,0.3578,0.279,0.0979,121.4404
2,45,1.8,69.9,0.8,0.0452,0.4273,0.3578,0.2729,0.0935,124.3053
2,45,1.8,69.9,1,0.045,0.4204,0.3578,0.2665,0.0942,120.5388
2,45,1.8,69.9,1.2,0.0448,0.4135,0.3578,0.2635,0.0937,119.7369
2,45,0.8,89.9,0.4,0.1051,0.4795,0.3578,0.3418,0.1624,89.6665
2,45,0.8,89.9,0.6,0.1046,0.4716,0.3578,0.3296,0.1582,88.7518
2,45,0.8,89.9,0.8,0.1042,0.4639,0.3578,0.3234,0.162,85.0241
2,45,0.8,89.9,1,0.1037,0.4564,0.3578,0.3184,0.1549,87.571
2,45,0.8,89.9,1.2,0.1032,0.4489,0.3578,0.3127,0.1765,75.4668
2,45,1,89.9,0.4,0.0837,0.4716,0.3578,0.3251,0.1342,103.1644
2,45,1,89.9,0.6,0.0833,0.4639,0.3578,0.3176,0.1341,100.8746
2,45,1,89.9,0.8,0.0829,0.4564,0.3578,0.3061,0.1373,94.9785
2,45,1,89.9,1,0.0826,0.4489,0.3578,0.3,0.1374,93.0086
2,45,1,89.9,1.2,0.0822,0.4416,0.3578,0.2996,0.1295,98.5255
2,45,1.2,89.9,0.4,0.0694,0.4639,0.3578,0.3088,0.1234,106.6057
2,45,1.2,89.9,0.6,0.0691,0.4564,0.3578,0.305,0.1112,116.7953
2,45,1.2,89.9,0.8,0.0688,0.4489,0.3578,0.2979,0.1181,107.4462
2,45,1.2,89.9,1,0.0685,0.4416,0.3578,0.2885,0.1256,97.8119
2,45,1.2,89.9,1.2,0.0682,0.4344,0.3578,0.281,0.1209,99.0119
2,45,1.4,89.9,0.4,0.0592,0.4564,0.3578,0.296,0.1092,115.5251
2,45,1.4,89.9,0.6,0.059,0.4489,0.3578,0.2901,0.1133,109.0957
2,45,1.4,89.9,0.8,0.0587,0.4416,0.3578,0.2825,0.1107,108.69
2,45,1.4,89.9,1,0.0584,0.4344,0.3578,0.2783,0.11,107.7812
2,45,1.4,89.9,1.2,0.0581,0.4273,0.3578,0.2723,0.1108,104.7177
2,45,1.6,89.9,0.4,0.0516,0.4489,0.3578,0.2832,0.1035,116.5326
2,45,1.6,89.9,0.6,0.0514,0.4416,0.3578,0.2783,0.0993,119.3418
2,45,1.6,89.9,0.8,0.0511,0.4344,0.3578,0.2716,0.101,114.573
2,45,1.6,89.9,1,0.0509,0.4273,0.3578,0.2656,0.1012,111.8169
2,45,1.6,89.9,1.2,0.0506,0.4204,0.3578,0.2617,0.1058,105.3665
2,45,1.8,89.9,0.4,0.0457,0.4416,0.3578,0.2712,0.0918,125.8559
2,45,1.8,89.9,0.6,0.0454,0.4344,0.3578,0.2659,0.0945,119.9023
2,45,1.8,89.9,0.8,0.0452,0.4273,0.3578,0.2615,0.0942,118.2615
2,45,1.8,89.9,1,0.045,0.4204,0.3578,0.2556,0.0915,119.0613
2,45,1.8,89.9,1.2,0.0448,0.4135,0.3578,0.2477,0.0814,129.5626
2,50,0.8,9.9,0.4,0.1171,0.538,0.3578,0.4728,0.2164,93.0706
2,50,0.8,9.9,0.6,0.1166,0.5301,0.3578,0.4614,0.2129,92.3293
2,50,0.8,9.9,0.8,0.1162,0.5223,0.3578,0.4505,0.2122,90.436
2,50,0.8,9.9,1,0.1157,0.5146,0.3578,0.4426,0.2057,91.6435
2,50,0.8,9.9,1.2,0.1152,0.5071,0.3578,0.4336,0.2099,87.9961
2,50,1,9.9,0.4,0.0933,0.5301,0.3578,0.45,0.1887,101.5836
2,50,1,9.9,0.6,0.0929,0.5223,0.3578,0.439,0.186,100.5308
2,50,1,9.9,0.8,0.0925,0.5146,0.3578,0.4322,0.1808,101.8414
2,50,1,9.9,1,0.0922,0.5071,0.3578,0.4241,0.1793,100.7641
2,50,1,9.9,1.2,0.0918,0.4996,0.3578,0.4167,0.1752,101.3044
2,50,1.2,9.9,0.4,0.0774,0.5223,0.3578,0.4316,0.1638,112.2657
2,50,1.2,9.9,0.6,0.0771,0.5146,0.3578,0.4216,0.1633,110.0195
