N,a [mm],d [mm],my_theta [deg],p [mm],Rdc[¦¸],Ldc[uH],¦Ä/h,L [uH],R [¦¸],Q
5.0000 ,65.0000 ,0.8000 ,49.9000 ,0.4000 ,0.3612 ,3.6354 ,0.3578 ,3.2166 ,1.3223 ,103.6316 
5.0000 ,65.0000 ,0.8000 ,49.9000 ,0.6000 ,0.3564 ,3.4739 ,0.3578 ,2.9686 ,1.0961 ,115.3729 
5.0000 ,65.0000 ,0.8000 ,49.9000 ,0.8000 ,0.3516 ,3.3194 ,0.3578 ,2.7810 ,0.9400 ,126.0365 
5.0000 ,65.0000 ,0.8000 ,49.9000 ,1.0000 ,0.3468 ,3.1717 ,0.3578 ,2.6167 ,0.8784 ,126.9066 
5.0000 ,65.0000 ,1.0000 ,49.9000 ,0.4000 ,0.2851 ,3.4739 ,0.3578 ,2.9840 ,1.1936 ,106.5007 
5.0000 ,65.0000 ,1.0000 ,49.9000 ,0.6000 ,0.2813 ,3.3194 ,0.3578 ,2.7661 ,0.9827 ,119.9145 
5.0000 ,65.0000 ,1.0000 ,49.9000 ,0.8000 ,0.2774 ,3.1717 ,0.3578 ,2.5954 ,0.8130 ,136.0005 
5.0000 ,65.0000 ,1.0000 ,49.9000 ,1.0000 ,0.2736 ,3.0304 ,0.3578 ,2.4449 ,0.7587 ,137.2777 
5.0000 ,65.0000 ,1.2000 ,49.9000 ,0.4000 ,0.2344 ,3.3194 ,0.3578 ,2.7757 ,1.0671 ,110.8088 
5.0000 ,65.0000 ,1.2000 ,49.9000 ,0.6000 ,0.2312 ,3.1717 ,0.3578 ,2.5783 ,0.8701 ,126.2313 
5.0000 ,65.0000 ,1.2000 ,49.9000 ,0.8000 ,0.2280 ,3.0304 ,0.3578 ,2.4228 ,0.7145 ,144.4546 
5.0000 ,65.0000 ,1.2000 ,49.9000 ,1.0000 ,0.2248 ,2.8951 ,0.3578 ,2.2876 ,0.6748 ,144.4189 
5.0000 ,65.0000 ,0.4000 ,69.9000 ,0.4000 ,0.7416 ,3.9816 ,0.3578 ,3.5945 ,1.8329 ,83.5461 
5.0000 ,65.0000 ,0.4000 ,69.9000 ,0.6000 ,0.7320 ,3.8045 ,0.3578 ,3.2886 ,1.5181 ,92.2846 
5.0000 ,65.0000 ,0.4000 ,69.9000 ,0.8000 ,0.7224 ,3.6354 ,0.3578 ,3.0558 ,1.3092 ,99.4352 
5.0000 ,65.0000 ,0.4000 ,69.9000 ,1.0000 ,0.7128 ,3.4739 ,0.3578 ,2.8684 ,1.1780 ,103.7256 
5.0000 ,65.0000 ,0.6000 ,69.9000 ,0.4000 ,0.4880 ,3.8045 ,0.3578 ,3.2573 ,1.4902 ,93.1182 
5.0000 ,65.0000 ,0.6000 ,69.9000 ,0.6000 ,0.4816 ,3.6354 ,0.3578 ,3.0423 ,1.2141 ,106.7428 
5.0000 ,65.0000 ,0.6000 ,69.9000 ,0.8000 ,0.4752 ,3.4739 ,0.3578 ,2.8355 ,1.0775 ,112.1080 
5.0000 ,65.0000 ,0.6000 ,69.9000 ,1.0000 ,0.4688 ,3.3194 ,0.3578 ,2.6692 ,0.9589 ,118.5812 
5.0000 ,65.0000 ,0.8000 ,69.9000 ,0.4000 ,0.3612 ,3.6354 ,0.3578 ,3.0488 ,1.2445 ,104.3636 
5.0000 ,65.0000 ,0.8000 ,69.9000 ,0.6000 ,0.3564 ,3.4739 ,0.3578 ,2.8268 ,0.9990 ,120.5422 
5.0000 ,65.0000 ,0.8000 ,69.9000 ,0.8000 ,0.3516 ,3.3194 ,0.3578 ,2.6422 ,0.9254 ,121.6294 
5.0000 ,65.0000 ,0.8000 ,69.9000 ,1.0000 ,0.3468 ,3.1717 ,0.3578 ,2.4907 ,0.8204 ,129.3239 
5.0000 ,65.0000 ,1.0000 ,69.9000 ,0.4000 ,0.2851 ,3.4739 ,0.3578 ,2.8397 ,1.1071 ,109.2637 
5.0000 ,65.0000 ,1.0000 ,69.9000 ,0.6000 ,0.2813 ,3.3194 ,0.3578 ,2.6334 ,0.9036 ,124.1562 
5.0000 ,65.0000 ,1.0000 ,69.9000 ,0.8000 ,0.2774 ,3.1717 ,0.3578 ,2.4701 ,0.7768 ,135.4566 
5.0000 ,65.0000 ,1.0000 ,69.9000 ,1.0000 ,0.2736 ,3.0304 ,0.3578 ,2.3310 ,0.6955 ,142.7784 
5.0000 ,65.0000 ,1.2000 ,69.9000 ,0.4000 ,0.2344 ,3.3194 ,0.3578 ,2.6280 ,0.9642 ,116.1032 
5.0000 ,65.0000 ,1.2000 ,69.9000 ,0.6000 ,0.2312 ,3.1717 ,0.3578 ,2.4521 ,0.8299 ,125.8729 
5.0000 ,65.0000 ,1.2000 ,69.9000 ,0.8000 ,0.2280 ,3.0304 ,0.3578 ,2.3056 ,0.7148 ,137.4022 
5.0000 ,65.0000 ,1.2000 ,69.9000 ,1.0000 ,0.2248 ,2.8951 ,0.3578 ,2.1802 ,0.6310 ,147.1974 
5.0000 ,65.0000 ,0.4000 ,89.9000 ,0.4000 ,0.7416 ,3.9816 ,0.3578 ,3.3852 ,1.9716 ,73.1427 
5.0000 ,65.0000 ,0.4000 ,89.9000 ,0.6000 ,0.7320 ,3.8045 ,0.3578 ,3.1464 ,1.7466 ,76.7424 
5.0000 ,65.0000 ,0.4000 ,89.9000 ,0.8000 ,0.7224 ,3.6354 ,0.3578 ,2.8980 ,2.4327 ,50.7473 
5.0000 ,65.0000 ,0.4000 ,89.9000 ,1.0000 ,0.7128 ,3.4739 ,0.3578 ,2.7106 ,1.2954 ,89.1376 
5.0000 ,65.0000 ,0.6000 ,89.9000 ,0.4000 ,0.4880 ,3.8045 ,0.3578 ,3.0742 ,1.7267 ,75.8464 
5.0000 ,65.0000 ,0.6000 ,89.9000 ,0.6000 ,0.4816 ,3.6354 ,0.3578 ,2.8915 ,1.2475 ,98.7364 
5.0000 ,65.0000 ,0.6000 ,89.9000 ,0.8000 ,0.4752 ,3.4739 ,0.3578 ,2.6937 ,1.0578 ,108.4849 
5.0000 ,65.0000 ,0.6000 ,89.9000 ,1.0000 ,0.4688 ,3.3194 ,0.3578 ,2.5204 ,1.0037 ,106.9750 
5.0000 ,65.0000 ,0.8000 ,89.9000 ,0.4000 ,0.3612 ,3.6354 ,0.3578 ,2.8885 ,1.1532 ,106.7034 
5.0000 ,65.0000 ,0.8000 ,89.9000 ,0.6000 ,0.3564 ,3.4739 ,0.3578 ,2.6783 ,1.0394 ,109.7671 
5.0000 ,65.0000 ,0.8000 ,89.9000 ,0.8000 ,0.3516 ,3.3194 ,0.3578 ,2.5179 ,0.8487 ,126.3825 
5.0000 ,65.0000 ,0.8000 ,89.9000 ,1.0000 ,0.3468 ,3.1717 ,0.3578 ,2.3708 ,0.7547 ,133.8247 
5.0000 ,65.0000 ,1.0000 ,89.9000 ,0.4000 ,0.2851 ,3.4739 ,0.3578 ,2.6724 ,1.0723 ,106.1702 
5.0000 ,65.0000 ,1.0000 ,89.9000 ,0.6000 ,0.2813 ,3.3194 ,0.3578 ,2.4946 ,1.0900 ,97.4946 
5.0000 ,65.0000 ,1.0000 ,89.9000 ,0.8000 ,0.2774 ,3.1717 ,0.3578 ,2.3455 ,0.7463 ,133.8914 
5.0000 ,65.0000 ,1.0000 ,89.9000 ,1.0000 ,0.2736 ,3.0304 ,0.3578 ,2.2134 ,0.7026 ,134.1977 
5.0000 ,65.0000 ,1.2000 ,89.9000 ,0.4000 ,0.2344 ,3.3194 ,0.3578 ,2.4926 ,0.9327 ,113.8467 
5.0000 ,65.0000 ,1.2000 ,89.9000 ,0.6000 ,0.2312 ,3.1717 ,0.3578 ,2.3272 ,0.8232 ,120.4367 
5.0000 ,65.0000 ,1.2000 ,89.9000 ,0.8000 ,0.2280 ,3.0304 ,0.3578 ,2.1911 ,0.7103 ,131.4030 
5.0000 ,65.0000 ,1.2000 ,89.9000 ,1.0000 ,0.2248 ,2.8951 ,0.3578 ,2.0730 ,0.6354 ,138.9797 
5.0000 ,70.0000 ,0.4000 ,9.9000 ,0.4000 ,0.8016 ,4.3440 ,0.3578 ,4.8149 ,2.8844 ,71.1113 
5.0000 ,70.0000 ,0.4000 ,9.9000 ,0.6000 ,0.7920 ,4.1643 ,0.3578 ,4.3520 ,2.2753 ,81.4796 
5.0000 ,70.0000 ,0.4000 ,9.9000 ,0.8000 ,0.7824 ,3.9921 ,0.3578 ,4.0376 ,1.9596 ,87.7728 
5.0000 ,70.0000 ,0.4000 ,9.9000 ,1.0000 ,0.7728 ,3.8271 ,0.3578 ,3.7685 ,1.7893 ,89.7221 
5.0000 ,70.0000 ,0.6000 ,9.9000 ,0.4000 ,0.5280 ,4.1643 ,0.3578 ,4.4342 ,2.3308 ,81.0432 
5.0000 ,70.0000 ,0.6000 ,9.9000 ,0.6000 ,0.5216 ,3.9921 ,0.3578 ,4.0541 ,1.8576 ,92.9706 
5.0000 ,70.0000 ,0.6000 ,9.9000 ,0.8000 ,0.5152 ,3.8271 ,0.3578 ,3.7577 ,1.5701 ,101.9561 
5.0000 ,70.0000 ,0.6000 ,9.9000 ,1.0000 ,0.5088 ,3.6689 ,0.3578 ,3.5170 ,1.4019 ,106.8675 
5.0000 ,70.0000 ,0.8000 ,9.9000 ,0.4000 ,0.3912 ,3.9921 ,0.3578 ,4.1305 ,1.9974 ,88.0947 
5.0000 ,70.0000 ,0.8000 ,9.9000 ,0.6000 ,0.3864 ,3.8271 ,0.3578 ,3.7638 ,1.5972 ,100.3872 
5.0000 ,70.0000 ,0.8000 ,9.9000 ,0.8000 ,0.3816 ,3.6689 ,0.3578 ,3.5026 ,1.3363 ,111.6584 
5.0000 ,70.0000 ,0.8000 ,9.9000 ,1.0000 ,0.3768 ,3.5171 ,0.3578 ,3.2900 ,1.2200 ,114.8773 
5.0000 ,70.0000 ,1.0000 ,9.9000 ,0.4000 ,0.3091 ,3.8271 ,0.3578 ,3.8312 ,1.7564 ,92.9247 
5.0000 ,70.0000 ,1.0000 ,9.9000 ,0.6000 ,0.3053 ,3.6689 ,0.3578 ,3.5120 ,1.3624 ,109.8156 
5.0000 ,70.0000 ,1.0000 ,9.9000 ,0.8000 ,0.3014 ,3.5171 ,0.3578 ,3.2736 ,1.1834 ,117.8402 
5.0000 ,70.0000 ,1.0000 ,9.9000 ,1.0000 ,0.2976 ,3.3715 ,0.3578 ,3.0761 ,1.0358 ,126.5182 
5.0000 ,70.0000 ,1.2000 ,9.9000 ,0.4000 ,0.2544 ,3.6689 ,0.3578 ,3.5453 ,1.5270 ,98.9078 
5.0000 ,70.0000 ,1.2000 ,9.9000 ,0.6000 ,0.2512 ,3.5171 ,0.3578 ,3.2763 ,1.2403 ,112.5310 
5.0000 ,70.0000 ,1.2000 ,9.9000 ,0.8000 ,0.2480 ,3.3715 ,0.3578 ,3.0633 ,1.0726 ,121.6636 
5.0000 ,70.0000 ,1.2000 ,9.9000 ,1.0000 ,0.2448 ,3.2317 ,0.3578 ,2.8805 ,0.9011 ,136.1727 
5.0000 ,70.0000 ,0.4000 ,29.9000 ,0.4000 ,0.8016 ,4.3440 ,0.3578 ,4.5211 ,2.4537 ,78.4915 
5.0000 ,70.0000 ,0.4000 ,29.9000 ,0.6000 ,0.7920 ,4.1643 ,0.3578 ,4.1224 ,2.0233 ,86.7961 
5.0000 ,70.0000 ,0.4000 ,29.9000 ,0.8000 ,0.7824 ,3.9921 ,0.3578 ,3.8219 ,1.7185 ,94.7404 
5.0000 ,70.0000 ,0.4000 ,29.9000 ,1.0000 ,0.7728 ,3.8271 ,0.3578 ,3.5840 ,1.5875 ,96.1779 
5.0000 ,70.0000 ,0.6000 ,29.9000 ,0.4000 ,0.5280 ,4.1643 ,0.3578 ,4.1811 ,2.0308 ,87.7046 
5.0000 ,70.0000 ,0.6000 ,29.9000 ,0.6000 ,0.5216 ,3.9921 ,0.3578 ,3.8300 ,1.6355 ,99.7612 
5.0000 ,70.0000 ,0.6000 ,29.9000 ,0.8000 ,0.5152 ,3.8271 ,0.3578 ,3.5617 ,1.4074 ,107.8090 
5.0000 ,70.0000 ,0.6000 ,29.9000 ,1.0000 ,0.5088 ,3.6689 ,0.3578 ,3.3465 ,1.2504 ,114.0148 
5.0000 ,70.0000 ,0.8000 ,29.9000 ,0.4000 ,0.3912 ,3.9921 ,0.3578 ,3.8915 ,1.7528 ,94.5764 
5.0000 ,70.0000 ,0.8000 ,29.9000 ,0.6000 ,0.3864 ,3.8271 ,0.3578 ,3.5596 ,1.3830 ,109.6455 
5.0000 ,70.0000 ,0.8000 ,29.9000 ,0.8000 ,0.3816 ,3.6689 ,0.3578 ,3.3316 ,1.1954 ,118.7302 
5.0000 ,70.0000 ,0.8000 ,29.9000 ,1.0000 ,0.3768 ,3.5171 ,0.3578 ,3.1269 ,1.0875 ,122.4893 
5.0000 ,70.0000 ,1.0000 ,29.9000 ,0.4000 ,0.3091 ,3.8271 ,0.3578 ,3.6180 ,1.4867 ,103.6706 
5.0000 ,70.0000 ,1.0000 ,29.9000 ,0.6000 ,0.3053 ,3.6689 ,0.3578 ,3.3320 ,1.2364 ,114.8004 
5.0000 ,70.0000 ,1.0000 ,29.9000 ,0.8000 ,0.3014 ,3.5171 ,0.3578 ,3.1126 ,1.0334 ,128.3140 
5.0000 ,70.0000 ,1.0000 ,29.9000 ,1.0000 ,0.2976 ,3.3715 ,0.3578 ,2.9330 ,0.9367 ,133.3982 
5.0000 ,70.0000 ,1.2000 ,29.9000 ,0.4000 ,0.2544 ,3.6689 ,0.3578 ,3.3657 ,1.3340 ,107.4854 
5.0000 ,70.0000 ,1.2000 ,29.9000 ,0.6000 ,0.2512 ,3.5171 ,0.3578 ,3.1052 ,1.0864 ,121.7608 
5.0000 ,70.0000 ,1.2000 ,29.9000 ,0.8000 ,0.2480 ,3.3715 ,0.3578 ,2.9153 ,0.9175 ,135.3565 
5.0000 ,70.0000 ,1.2000 ,29.9000 ,1.0000 ,0.2448 ,3.2317 ,0.3578 ,2.7504 ,0.8581 ,136.5487 
5.0000 ,70.0000 ,0.4000 ,49.9000 ,0.4000 ,0.8016 ,4.3440 ,0.3578 ,4.3102 ,2.3027 ,79.7392 
5.0000 ,70.0000 ,0.4000 ,49.9000 ,0.6000 ,0.7920 ,4.1643 ,0.3578 ,3.9037 ,1.8347 ,90.6407 
5.0000 ,70.0000 ,0.4000 ,49.9000 ,0.8000 ,0.7824 ,3.9921 ,0.3578 ,3.6297 ,1.5871 ,97.4270 
5.0000 ,70.0000 ,0.4000 ,49.9000 ,1.0000 ,0.7728 ,3.8271 ,0.3578 ,3.4044 ,1.4357 ,101.0144 
5.0000 ,70.0000 ,0.6000 ,49.9000 ,0.4000 ,0.5280 ,4.1643 ,0.3578 ,3.9742 ,1.8914 ,89.5113 
5.0000 ,70.0000 ,0.6000 ,49.9000 ,0.6000 ,0.5216 ,3.9921 ,0.3578 ,3.6210 ,1.5099 ,102.1584 
5.0000 ,70.0000 ,0.6000 ,49.9000 ,0.8000 ,0.5152 ,3.8271 ,0.3578 ,3.3842 ,1.2849 ,112.1988 
5.0000 ,70.0000 ,0.6000 ,49.9000 ,1.0000 ,0.5088 ,3.6689 ,0.3578 ,3.1757 ,1.1859 ,114.0772 
5.0000 ,70.0000 ,0.8000 ,49.9000 ,0.4000 ,0.3912 ,3.9921 ,0.3578 ,3.6882 ,1.5965 ,98.4130 
5.0000 ,70.0000 ,0.8000 ,49.9000 ,0.6000 ,0.3864 ,3.8271 ,0.3578 ,3.3842 ,1.2836 ,112.3132 
5.0000 ,70.0000 ,0.8000 ,49.9000 ,0.8000 ,0.3816 ,3.6689 ,0.3578 ,3.1605 ,1.1133 ,120.9392 
5.0000 ,70.0000 ,0.8000 ,49.9000 ,1.0000 ,0.3768 ,3.5171 ,0.3578 ,2.9757 ,0.9987 ,126.9348 
5.0000 ,70.0000 ,1.0000 ,49.9000 ,0.4000 ,0.3091 ,3.8271 ,0.3578 ,3.4314 ,1.4410 ,101.4444 
5.0000 ,70.0000 ,1.0000 ,49.9000 ,0.6000 ,0.3053 ,3.6689 ,0.3578 ,3.1632 ,1.1241 ,119.8779 
5.0000 ,70.0000 ,1.0000 ,49.9000 ,0.8000 ,0.3014 ,3.5171 ,0.3578 ,2.9603 ,0.9656 ,130.6003 
5.0000 ,70.0000 ,1.0000 ,49.9000 ,1.0000 ,0.2976 ,3.3715 ,0.3578 ,2.7905 ,0.8881 ,133.8527 
5.0000 ,70.0000 ,1.2000 ,49.9000 ,0.4000 ,0.2544 ,3.6689 ,0.3578 ,3.1821 ,1.2166 ,111.4240 
5.0000 ,70.0000 ,1.2000 ,49.9000 ,0.6000 ,0.2512 ,3.5171 ,0.3578 ,2.9502 ,1.0135 ,124.0077 
5.0000 ,70.0000 ,1.2000 ,49.9000 ,0.8000 ,0.2480 ,3.3715 ,0.3578 ,2.7698 ,0.8720 ,135.3087 
5.0000 ,70.0000 ,1.2000 ,49.9000 ,1.0000 ,0.2448 ,3.2317 ,0.3578 ,2.6184 ,0.7675 ,145.3293 
5.0000 ,70.0000 ,0.4000 ,69.9000 ,0.4000 ,0.8016 ,4.3440 ,0.3578 ,4.0920 ,2.3031 ,75.6875 
5.0000 ,70.0000 ,0.4000 ,69.9000 ,0.6000 ,0.7920 ,4.1643 ,0.3578 ,3.7497 ,1.8147 ,88.0240 
5.0000 ,70.0000 ,0.4000 ,69.9000 ,0.8000 ,0.7824 ,3.9921 ,0.3578 ,3.4497 ,1.5417 ,95.3227 
5.0000 ,70.0000 ,0.4000 ,69.9000 ,1.0000 ,0.7728 ,3.8271 ,0.3578 ,3.2316 ,1.3724 ,100.3073 
5.0000 ,70.0000 ,0.6000 ,69.9000 ,0.4000 ,0.5280 ,4.1643 ,0.3578 ,3.7480 ,1.7343 ,92.0603 
5.0000 ,70.0000 ,0.6000 ,69.9000 ,0.6000 ,0.5216 ,3.9921 ,0.3578 ,3.4474 ,1.3953 ,105.2517 
5.0000 ,70.0000 ,0.6000 ,69.9000 ,0.8000 ,0.5152 ,3.8271 ,0.3578 ,3.2124 ,1.2428 ,110.1100 
5.0000 ,70.0000 ,0.6000 ,69.9000 ,1.0000 ,0.5088 ,3.6689 ,0.3578 ,3.0225 ,1.1086 ,116.1430 
5.0000 ,70.0000 ,0.8000 ,69.9000 ,0.4000 ,0.3912 ,3.9921 ,0.3578 ,3.4773 ,1.4633 ,101.2339 
5.0000 ,70.0000 ,0.8000 ,69.9000 ,0.6000 ,0.3864 ,3.8271 ,0.3578 ,3.2139 ,1.1984 ,114.2413 
5.0000 ,70.0000 ,0.8000 ,69.9000 ,0.8000 ,0.3816 ,3.6689 ,0.3578 ,3.0039 ,1.0362 ,123.4981 
5.0000 ,70.0000 ,0.8000 ,69.9000 ,1.0000 ,0.3768 ,3.5171 ,0.3578 ,2.8281 ,0.9345 ,128.9231 
5.0000 ,70.0000 ,1.0000 ,69.9000 ,0.4000 ,0.3091 ,3.8271 ,0.3578 ,3.2398 ,1.2953 ,106.5510 
5.0000 ,70.0000 ,1.0000 ,69.9000 ,0.6000 ,0.3053 ,3.6689 ,0.3578 ,3.0002 ,1.1012 ,116.0618 
5.0000 ,70.0000 ,1.0000 ,69.9000 ,0.8000 ,0.3014 ,3.5171 ,0.3578 ,2.8112 ,0.9249 ,129.4793 
5.0000 ,70.0000 ,1.0000 ,69.9000 ,1.0000 ,0.2976 ,3.3715 ,0.3578 ,2.6521 ,0.8126 ,139.0294 
5.0000 ,70.0000 ,1.2000 ,69.9000 ,0.4000 ,0.2544 ,3.6689 ,0.3578 ,3.0171 ,1.1614 ,110.6663 
5.0000 ,70.0000 ,1.2000 ,69.9000 ,0.6000 ,0.2512 ,3.5171 ,0.3578 ,2.8053 ,0.9277 ,128.8260 
5.0000 ,70.0000 ,1.2000 ,69.9000 ,0.8000 ,0.2480 ,3.3715 ,0.3578 ,2.6353 ,0.8308 ,135.1257 
5.0000 ,70.0000 ,1.2000 ,69.9000 ,1.0000 ,0.2448 ,3.2317 ,0.3578 ,2.4921 ,0.7367 ,144.1110 
5.0000 ,70.0000 ,0.4000 ,89.9000 ,0.4000 ,0.8016 ,4.3440 ,0.3578 ,3.8249 ,3.2531 ,50.0881 
5.0000 ,70.0000 ,0.4000 ,89.9000 ,0.6000 ,0.7920 ,4.1643 ,0.3578 ,3.6988 ,2.1353 ,73.7939 
5.0000 ,70.0000 ,0.4000 ,89.9000 ,0.8000 ,0.7824 ,3.9921 ,0.3578 ,3.2791 ,1.6026 ,87.1658 
5.0000 ,70.0000 ,0.4000 ,89.9000 ,1.0000 ,0.7728 ,3.8271 ,0.3578 ,3.0618 ,1.4901 ,87.5302 
5.0000 ,70.0000 ,0.6000 ,89.9000 ,0.4000 ,0.5280 ,4.1643 ,0.3578 ,3.4746 ,1.8134 ,81.6221 
5.0000 ,70.0000 ,0.6000 ,89.9000 ,0.6000 ,0.5216 ,3.9921 ,0.3578 ,3.2759 ,1.4732 ,94.7314 
5.0000 ,70.0000 ,0.6000 ,89.9000 ,0.8000 ,0.5152 ,3.8271 ,0.3578 ,3.0551 ,1.2295 ,105.8509 
5.0000 ,70.0000 ,0.6000 ,89.9000 ,1.0000 ,0.5088 ,3.6689 ,0.3578 ,2.8663 ,1.3869 ,88.0449 
5.0000 ,70.0000 ,0.8000 ,89.9000 ,0.4000 ,0.3912 ,3.9921 ,0.3578 ,3.2805 ,1.5139 ,92.3081 
5.0000 ,70.0000 ,0.8000 ,89.9000 ,0.6000 ,0.3864 ,3.8271 ,0.3578 ,3.0436 ,1.2324 ,105.2094 
5.0000 ,70.0000 ,0.8000 ,89.9000 ,0.8000 ,0.3816 ,3.6689 ,0.3578 ,2.8502 ,0.9679 ,125.4426 
5.0000 ,70.0000 ,0.8000 ,89.9000 ,1.0000 ,0.3768 ,3.5171 ,0.3578 ,2.6829 ,0.8938 ,127.8695 
5.0000 ,70.0000 ,1.0000 ,89.9000 ,0.4000 ,0.3091 ,3.8271 ,0.3578 ,3.0589 ,1.2127 ,107.4546 
5.0000 ,70.0000 ,1.0000 ,89.9000 ,0.6000 ,0.3053 ,3.6689 ,0.3578 ,2.8457 ,0.9996 ,121.2757 
5.0000 ,70.0000 ,1.0000 ,89.9000 ,0.8000 ,0.3014 ,3.5171 ,0.3578 ,2.6641 ,0.9128 ,124.3343 
5.0000 ,70.0000 ,1.0000 ,89.9000 ,1.0000 ,0.2976 ,3.3715 ,0.3578 ,2.5184 ,0.7920 ,135.4632 
5.0000 ,70.0000 ,1.2000 ,89.9000 ,0.4000 ,0.2544 ,3.6689 ,0.3578 ,2.8612 ,1.1068 ,110.1264 
5.0000 ,70.0000 ,1.2000 ,89.9000 ,0.6000 ,0.2512 ,3.5171 ,0.3578 ,2.6731 ,0.9321 ,122.1698 
5.0000 ,70.0000 ,1.2000 ,89.9000 ,0.8000 ,0.2480 ,3.3715 ,0.3578 ,2.5056 ,0.8025 ,133.0048 
5.0000 ,70.0000 ,1.2000 ,89.9000 ,1.0000 ,0.2448 ,3.2317 ,0.3578 ,2.3671 ,0.7375 ,136.7332 
5.0000 ,75.0000 ,0.4000 ,9.9000 ,0.4000 ,0.8616 ,4.7071 ,0.3578 ,5.4687 ,3.3851 ,68.8215 
5.0000 ,75.0000 ,0.4000 ,9.9000 ,0.6000 ,0.8520 ,4.5250 ,0.3578 ,4.9364 ,2.6375 ,79.7311 
5.0000 ,75.0000 ,0.4000 ,9.9000 ,0.8000 ,0.8424 ,4.3501 ,0.3578 ,4.5226 ,2.2693 ,84.8983 
5.0000 ,75.0000 ,0.4000 ,9.9000 ,1.0000 ,0.8328 ,4.1820 ,0.3578 ,4.2405 ,2.0262 ,89.1566 
5.0000 ,75.0000 ,0.6000 ,9.9000 ,0.4000 ,0.5680 ,4.5250 ,0.3578 ,5.0695 ,2.8390 ,76.0685 
5.0000 ,75.0000 ,0.6000 ,9.9000 ,0.6000 ,0.5616 ,4.3501 ,0.3578 ,4.5926 ,2.1980 ,89.0113 
5.0000 ,75.0000 ,0.6000 ,9.9000 ,0.8000 ,0.5552 ,4.1820 ,0.3578 ,4.2479 ,1.8571 ,97.4412 
5.0000 ,75.0000 ,0.6000 ,9.9000 ,1.0000 ,0.5488 ,4.0205 ,0.3578 ,3.9750 ,1.6279 ,104.0225 
5.0000 ,75.0000 ,0.8000 ,9.9000 ,0.4000 ,0.4212 ,4.3501 ,0.3578 ,4.7199 ,2.4430 ,82.3040 
5.0000 ,75.0000 ,0.8000 ,9.9000 ,0.6000 ,0.4164 ,4.1820 ,0.3578 ,4.2940 ,1.9084 ,95.8553 
5.0000 ,75.0000 ,0.8000 ,9.9000 ,0.8000 ,0.4116 ,4.0205 ,0.3578 ,3.9534 ,1.6033 ,105.0464 
5.0000 ,75.0000 ,0.8000 ,9.9000 ,1.0000 ,0.4068 ,3.8651 ,0.3578 ,3.7249 ,1.3831 ,114.7270 
5.0000 ,75.0000 ,1.0000 ,9.9000 ,0.4000 ,0.3331 ,4.1820 ,0.3578 ,4.3877 ,2.1472 ,87.0521 
5.0000 ,75.0000 ,1.0000 ,9.9000 ,0.6000 ,0.3293 ,4.0205 ,0.3578 ,4.0050 ,1.6517 ,103.2926 
5.0000 ,75.0000 ,1.0000 ,9.9000 ,0.8000 ,0.3254 ,3.8651 ,0.3578 ,3.7221 ,1.3822 ,114.7153 
5.0000 ,75.0000 ,1.0000 ,9.9000 ,1.0000 ,0.3216 ,3.7156 ,0.3578 ,3.4961 ,1.2441 ,119.7144 
5.0000 ,75.0000 ,1.2000 ,9.9000 ,0.4000 ,0.2744 ,4.0205 ,0.3578 ,4.0955 ,1.8667 ,93.4620 
5.0000 ,75.0000 ,1.2000 ,9.9000 ,0.6000 ,0.2712 ,3.8651 ,0.3578 ,3.7490 ,1.4632 ,109.1495 
5.0000 ,75.0000 ,1.2000 ,9.9000 ,0.8000 ,0.2680 ,3.7156 ,0.3578 ,3.4887 ,1.2451 ,119.3641 
5.0000 ,75.0000 ,1.2000 ,9.9000 ,1.0000 ,0.2648 ,3.5718 ,0.3578 ,3.2820 ,1.0947 ,127.7221 
5.0000 ,75.0000 ,0.4000 ,29.9000 ,0.4000 ,0.8616 ,4.7071 ,0.3578 ,5.1440 ,2.9766 ,73.6200 
5.0000 ,75.0000 ,0.4000 ,29.9000 ,0.6000 ,0.8520 ,4.5250 ,0.3578 ,4.6461 ,2.3323 ,84.8623 
5.0000 ,75.0000 ,0.4000 ,29.9000 ,0.8000 ,0.8424 ,4.3501 ,0.3578 ,4.3044 ,1.9863 ,92.3172 
5.0000 ,75.0000 ,0.4000 ,29.9000 ,1.0000 ,0.8328 ,4.1820 ,0.3578 ,4.0224 ,1.7950 ,95.4624 
5.0000 ,75.0000 ,0.6000 ,29.9000 ,0.4000 ,0.5680 ,4.5250 ,0.3578 ,4.7635 ,2.4595 ,82.5048 
5.0000 ,75.0000 ,0.6000 ,29.9000 ,0.6000 ,0.5616 ,4.3501 ,0.3578 ,4.3344 ,1.9105 ,96.6471 
5.0000 ,75.0000 ,0.6000 ,29.9000 ,0.8000 ,0.5552 ,4.1820 ,0.3578 ,4.0132 ,1.6552 ,103.2861 
5.0000 ,75.0000 ,0.6000 ,29.9000 ,1.0000 ,0.5488 ,4.0205 ,0.3578 ,3.7722 ,1.4352 ,111.9685 
5.0000 ,75.0000 ,0.8000 ,29.9000 ,0.4000 ,0.4212 ,4.3501 ,0.3578 ,4.4330 ,2.0885 ,90.4232 
5.0000 ,75.0000 ,0.8000 ,29.9000 ,0.6000 ,0.4164 ,4.1820 ,0.3578 ,4.0467 ,1.6122 ,106.9264 
5.0000 ,75.0000 ,0.8000 ,29.9000 ,0.8000 ,0.4116 ,4.0205 ,0.3578 ,3.7664 ,1.3994 ,114.6515 
