N,a [mm],d [mm],my_theta [deg],p [mm],Rdc[¦¸],Ldc[uH],¦Ä/h,L [uH],R [¦¸],Q
6.0000 ,75.0000 ,0.8000 ,49.9000 ,0.4000 ,0.4968 ,5.9047 ,0.3578 ,6.3134 ,3.9703 ,67.7411 
6.0000 ,75.0000 ,0.8000 ,49.9000 ,0.6000 ,0.4896 ,5.6209 ,0.3578 ,5.5355 ,2.5497 ,92.4852 
6.0000 ,75.0000 ,0.8000 ,49.9000 ,0.8000 ,0.4824 ,5.3505 ,0.3578 ,5.0246 ,2.0403 ,104.9111 
6.0000 ,75.0000 ,0.8000 ,49.9000 ,1.0000 ,0.4752 ,5.0928 ,0.3578 ,4.6200 ,1.7196 ,114.4532 
6.0000 ,75.0000 ,1.0000 ,49.9000 ,0.4000 ,0.3917 ,5.6209 ,0.3578 ,5.8346 ,3.2612 ,76.2163 
6.0000 ,75.0000 ,1.0000 ,49.9000 ,0.6000 ,0.3859 ,5.3505 ,0.3578 ,5.1131 ,2.2415 ,97.1750 
6.0000 ,75.0000 ,1.0000 ,49.9000 ,0.8000 ,0.3802 ,5.0928 ,0.3578 ,4.6455 ,1.7970 ,110.1282 
6.0000 ,75.0000 ,1.0000 ,49.9000 ,1.0000 ,0.3744 ,4.8471 ,0.3578 ,4.2881 ,1.4939 ,122.2755 
6.0000 ,75.0000 ,1.2000 ,49.9000 ,0.4000 ,0.3216 ,5.3505 ,0.3578 ,5.3623 ,2.8359 ,80.5516 
6.0000 ,75.0000 ,1.2000 ,49.9000 ,0.6000 ,0.3168 ,5.0928 ,0.3578 ,4.7119 ,1.9715 ,101.8162 
6.0000 ,75.0000 ,1.2000 ,49.9000 ,0.8000 ,0.3120 ,4.8471 ,0.3578 ,4.3081 ,1.5662 ,117.1800 
6.0000 ,75.0000 ,1.2000 ,49.9000 ,1.0000 ,0.3072 ,4.6126 ,0.3578 ,3.9855 ,1.3292 ,127.7349 
6.0000 ,75.0000 ,0.4000 ,69.9000 ,0.4000 ,1.0224 ,6.5160 ,0.3578 ,7.3326 ,5.4962 ,56.8334 
6.0000 ,75.0000 ,0.4000 ,69.9000 ,0.6000 ,1.0080 ,6.2027 ,0.3578 ,6.4278 ,3.9898 ,68.6320 
6.0000 ,75.0000 ,0.4000 ,69.9000 ,0.8000 ,0.9936 ,5.9047 ,0.3578 ,5.5813 ,2.8161 ,84.4289 
6.0000 ,75.0000 ,0.4000 ,69.9000 ,1.0000 ,0.9792 ,5.6209 ,0.3578 ,5.1023 ,2.3524 ,92.3980 
6.0000 ,75.0000 ,0.6000 ,69.9000 ,0.4000 ,0.6720 ,6.2027 ,0.3578 ,6.4938 ,4.0798 ,67.8061 
6.0000 ,75.0000 ,0.6000 ,69.9000 ,0.6000 ,0.6624 ,5.9047 ,0.3578 ,5.6633 ,2.8673 ,84.1390 
6.0000 ,75.0000 ,0.6000 ,69.9000 ,0.8000 ,0.6528 ,5.6209 ,0.3578 ,5.1119 ,2.2294 ,97.6778 
6.0000 ,75.0000 ,0.6000 ,69.9000 ,1.0000 ,0.6432 ,5.3505 ,0.3578 ,4.6992 ,1.8782 ,106.5832 
6.0000 ,75.0000 ,0.8000 ,69.9000 ,0.4000 ,0.4968 ,5.9047 ,0.3578 ,5.9451 ,3.4608 ,73.1806 
6.0000 ,75.0000 ,0.8000 ,69.9000 ,0.6000 ,0.4896 ,5.6209 ,0.3578 ,5.2484 ,2.3762 ,94.0899 
6.0000 ,75.0000 ,0.8000 ,69.9000 ,0.8000 ,0.4824 ,5.3505 ,0.3578 ,4.7223 ,1.8887 ,106.5093 
6.0000 ,75.0000 ,0.8000 ,69.9000 ,1.0000 ,0.4752 ,5.0928 ,0.3578 ,4.3710 ,1.6295 ,114.2725 
6.0000 ,75.0000 ,1.0000 ,69.9000 ,0.4000 ,0.3917 ,5.6209 ,0.3578 ,5.4519 ,2.9569 ,78.5456 
6.0000 ,75.0000 ,1.0000 ,69.9000 ,0.6000 ,0.3859 ,5.3505 ,0.3578 ,4.8419 ,2.1392 ,96.4216 
6.0000 ,75.0000 ,1.0000 ,69.9000 ,0.8000 ,0.3802 ,5.0928 ,0.3578 ,4.3856 ,1.6634 ,112.3169 
6.0000 ,75.0000 ,1.0000 ,69.9000 ,1.0000 ,0.3744 ,4.8471 ,0.3578 ,4.0671 ,1.4017 ,123.6093 
6.0000 ,75.0000 ,1.2000 ,69.9000 ,0.4000 ,0.3216 ,5.3505 ,0.3578 ,4.9882 ,2.5703 ,82.6745 
6.0000 ,75.0000 ,1.2000 ,69.9000 ,0.6000 ,0.3168 ,5.0928 ,0.3578 ,4.4602 ,1.8528 ,102.5494 
6.0000 ,75.0000 ,1.2000 ,69.9000 ,0.8000 ,0.3120 ,4.8471 ,0.3578 ,4.0776 ,1.4483 ,119.9371 
6.0000 ,75.0000 ,1.2000 ,69.9000 ,1.0000 ,0.3072 ,4.6126 ,0.3578 ,3.7789 ,1.2349 ,130.3621 
6.0000 ,75.0000 ,0.4000 ,89.9000 ,0.4000 ,1.0224 ,6.5160 ,0.3578 ,1.1034 ,3.0552 ,15.3850 
6.0000 ,75.0000 ,0.4000 ,89.9000 ,0.6000 ,1.0080 ,6.2027 ,0.3578 ,6.2468 ,4.6236 ,57.5547 
6.0000 ,75.0000 ,0.4000 ,89.9000 ,0.8000 ,0.9936 ,5.9047 ,0.3578 ,5.3749 ,3.0093 ,76.0872 
6.0000 ,75.0000 ,0.4000 ,89.9000 ,1.0000 ,0.9792 ,5.6209 ,0.3578 ,4.8197 ,2.3690 ,86.6706 
6.0000 ,75.0000 ,0.6000 ,89.9000 ,0.4000 ,0.6720 ,6.2027 ,0.3578 ,5.7959 ,3.4342 ,71.8950 
6.0000 ,75.0000 ,0.6000 ,89.9000 ,0.6000 ,0.6624 ,5.9047 ,0.3578 ,5.3301 ,2.7870 ,81.4710 
6.0000 ,75.0000 ,0.6000 ,89.9000 ,0.8000 ,0.6528 ,5.6209 ,0.3578 ,4.9122 ,2.3484 ,89.1079 
6.0000 ,75.0000 ,0.6000 ,89.9000 ,1.0000 ,0.6432 ,5.3505 ,0.3578 ,4.4858 ,1.8421 ,103.7376 
6.0000 ,75.0000 ,0.8000 ,89.9000 ,0.4000 ,0.4968 ,5.9047 ,0.3578 ,5.6172 ,3.3080 ,72.3375 
6.0000 ,75.0000 ,0.8000 ,89.9000 ,0.6000 ,0.4896 ,5.6209 ,0.3578 ,4.9134 ,2.3177 ,90.3116 
6.0000 ,75.0000 ,0.8000 ,89.9000 ,0.8000 ,0.4824 ,5.3505 ,0.3578 ,4.4758 ,1.8875 ,101.0176 
6.0000 ,75.0000 ,0.8000 ,89.9000 ,1.0000 ,0.4752 ,5.0928 ,0.3578 ,4.1369 ,1.5064 ,116.9851 
6.0000 ,75.0000 ,1.0000 ,89.9000 ,0.4000 ,0.3917 ,5.6209 ,0.3578 ,5.1227 ,2.7760 ,78.6118 
6.0000 ,75.0000 ,1.0000 ,89.9000 ,0.6000 ,0.3859 ,5.3505 ,0.3578 ,4.5672 ,2.1195 ,91.7973 
6.0000 ,75.0000 ,1.0000 ,89.9000 ,0.8000 ,0.3802 ,5.0928 ,0.3578 ,4.1561 ,1.7752 ,99.7366 
6.0000 ,75.0000 ,1.0000 ,89.9000 ,1.0000 ,0.3744 ,4.8471 ,0.3578 ,3.8344 ,1.3552 ,120.5335 
6.0000 ,75.0000 ,1.2000 ,89.9000 ,0.4000 ,0.3216 ,5.3505 ,0.3578 ,4.7013 ,2.4146 ,82.9441 
6.0000 ,75.0000 ,1.2000 ,89.9000 ,0.6000 ,0.3168 ,5.0928 ,0.3578 ,4.2305 ,1.7499 ,102.9917 
6.0000 ,75.0000 ,1.2000 ,89.9000 ,0.8000 ,0.3120 ,4.8471 ,0.3578 ,3.8600 ,1.4204 ,115.7649 
6.0000 ,75.0000 ,1.2000 ,89.9000 ,1.0000 ,0.3072 ,4.6126 ,0.3578 ,3.5792 ,1.2200 ,124.9741 
6.0000 ,80.0000 ,0.4000 ,9.9000 ,0.4000 ,1.0944 ,7.0366 ,0.3578 ,10.4106 ,9.6151 ,46.1248 
6.0000 ,80.0000 ,0.4000 ,9.9000 ,0.6000 ,1.0800 ,6.7189 ,0.3578 ,8.6942 ,6.3697 ,58.1460 
6.0000 ,80.0000 ,0.4000 ,9.9000 ,0.8000 ,1.0656 ,6.4157 ,0.3578 ,7.6561 ,4.5559 ,71.5890 
6.0000 ,80.0000 ,0.4000 ,9.9000 ,1.0000 ,1.0512 ,6.1262 ,0.3578 ,6.8881 ,3.8026 ,77.1670 
6.0000 ,80.0000 ,0.6000 ,9.9000 ,0.4000 ,0.7200 ,6.7189 ,0.3578 ,9.5925 ,8.2019 ,49.8232 
6.0000 ,80.0000 ,0.6000 ,9.9000 ,0.6000 ,0.7104 ,6.4157 ,0.3578 ,8.0102 ,5.1199 ,66.6487 
6.0000 ,80.0000 ,0.6000 ,9.9000 ,0.8000 ,0.7008 ,6.1262 ,0.3578 ,7.0962 ,3.9531 ,76.4713 
6.0000 ,80.0000 ,0.6000 ,9.9000 ,1.0000 ,0.6912 ,5.8497 ,0.3578 ,6.4180 ,3.1649 ,86.3868 
6.0000 ,80.0000 ,0.8000 ,9.9000 ,0.4000 ,0.5328 ,6.4157 ,0.3578 ,8.8437 ,7.2357 ,52.0671 
6.0000 ,80.0000 ,0.8000 ,9.9000 ,0.6000 ,0.5256 ,6.1262 ,0.3578 ,7.4235 ,4.5754 ,69.1182 
6.0000 ,80.0000 ,0.8000 ,9.9000 ,0.8000 ,0.5184 ,5.8497 ,0.3578 ,6.5593 ,3.3229 ,84.0901 
6.0000 ,80.0000 ,0.8000 ,9.9000 ,1.0000 ,0.5112 ,5.5853 ,0.3578 ,5.9639 ,2.6927 ,94.3516 
6.0000 ,80.0000 ,1.0000 ,9.9000 ,0.4000 ,0.4205 ,6.1262 ,0.3578 ,8.0544 ,6.0911 ,56.3311 
6.0000 ,80.0000 ,1.0000 ,9.9000 ,0.6000 ,0.4147 ,5.8497 ,0.3578 ,6.8045 ,2.9115 ,99.5593 
6.0000 ,80.0000 ,1.0000 ,9.9000 ,0.8000 ,0.4090 ,5.5853 ,0.3578 ,6.0616 ,2.8244 ,91.4259 
6.0000 ,80.0000 ,1.0000 ,9.9000 ,1.0000 ,0.4032 ,5.3326 ,0.3578 ,5.5305 ,2.3009 ,102.3968 
6.0000 ,80.0000 ,1.2000 ,9.9000 ,0.4000 ,0.3456 ,5.8497 ,0.3578 ,7.2820 ,4.9428 ,62.7607 
6.0000 ,80.0000 ,1.2000 ,9.9000 ,0.6000 ,0.3408 ,5.5853 ,0.3578 ,6.2758 ,3.3386 ,80.0788 
6.0000 ,80.0000 ,1.2000 ,9.9000 ,0.8000 ,0.3360 ,5.3326 ,0.3578 ,5.6227 ,2.5571 ,93.6722 
6.0000 ,80.0000 ,1.2000 ,9.9000 ,1.0000 ,0.3312 ,5.0908 ,0.3578 ,5.1390 ,2.0492 ,106.8317 
6.0000 ,80.0000 ,0.4000 ,29.9000 ,0.4000 ,1.0944 ,7.0366 ,0.3578 ,9.3716 ,7.6445 ,52.2247 
6.0000 ,80.0000 ,0.4000 ,29.9000 ,0.6000 ,1.0800 ,6.7189 ,0.3578 ,8.0015 ,5.1497 ,66.1920 
6.0000 ,80.0000 ,0.4000 ,29.9000 ,0.8000 ,1.0656 ,6.4157 ,0.3578 ,7.1145 ,3.9764 ,76.2194 
6.0000 ,80.0000 ,0.4000 ,29.9000 ,1.0000 ,1.0512 ,6.1262 ,0.3578 ,6.4705 ,3.3084 ,83.3156 
6.0000 ,80.0000 ,0.6000 ,29.9000 ,0.4000 ,0.7200 ,6.7189 ,0.3578 ,8.7044 ,6.4498 ,57.4911 
6.0000 ,80.0000 ,0.6000 ,29.9000 ,0.6000 ,0.7104 ,6.4157 ,0.3578 ,7.4112 ,4.3618 ,72.3829 
6.0000 ,80.0000 ,0.6000 ,29.9000 ,0.8000 ,0.7008 ,6.1262 ,0.3578 ,6.6147 ,3.3329 ,84.5468 
6.0000 ,80.0000 ,0.6000 ,29.9000 ,1.0000 ,0.6912 ,5.8497 ,0.3578 ,6.0242 ,2.7152 ,94.5154 
6.0000 ,80.0000 ,0.8000 ,29.9000 ,0.4000 ,0.5328 ,6.4157 ,0.3578 ,7.9920 ,5.6733 ,60.0114 
6.0000 ,80.0000 ,0.8000 ,29.9000 ,0.6000 ,0.5256 ,6.1262 ,0.3578 ,6.8615 ,3.8031 ,76.8590 
6.0000 ,80.0000 ,0.8000 ,29.9000 ,0.8000 ,0.5184 ,5.8497 ,0.3578 ,6.1196 ,2.8130 ,92.6751 
6.0000 ,80.0000 ,0.8000 ,29.9000 ,1.0000 ,0.5112 ,5.5853 ,0.3578 ,5.5956 ,2.3110 ,103.1478 
6.0000 ,80.0000 ,1.0000 ,29.9000 ,0.4000 ,0.4205 ,6.1262 ,0.3578 ,7.3524 ,4.9482 ,63.2982 
6.0000 ,80.0000 ,1.0000 ,29.9000 ,0.6000 ,0.4147 ,5.8497 ,0.3578 ,6.3200 ,3.2275 ,83.4189 
6.0000 ,80.0000 ,1.0000 ,29.9000 ,0.8000 ,0.4090 ,5.5853 ,0.3578 ,5.6803 ,2.4334 ,99.4435 
6.0000 ,80.0000 ,1.0000 ,29.9000 ,1.0000 ,0.4032 ,5.3326 ,0.3578 ,5.2066 ,2.0276 ,109.3888 
6.0000 ,80.0000 ,1.2000 ,29.9000 ,0.4000 ,0.3456 ,5.8497 ,0.3578 ,6.7016 ,4.1807 ,68.2882 
6.0000 ,80.0000 ,1.2000 ,29.9000 ,0.6000 ,0.3408 ,5.5853 ,0.3578 ,5.8305 ,2.7798 ,89.3519 
6.0000 ,80.0000 ,1.2000 ,29.9000 ,0.8000 ,0.3360 ,5.3326 ,0.3578 ,5.2689 ,2.2012 ,101.9694 
6.0000 ,80.0000 ,1.2000 ,29.9000 ,1.0000 ,0.3312 ,5.0908 ,0.3578 ,4.8514 ,1.8322 ,112.8002 
6.0000 ,80.0000 ,0.4000 ,49.9000 ,0.4000 ,1.0944 ,7.0366 ,0.3578 ,9.2391 ,8.3775 ,46.9815 
6.0000 ,80.0000 ,0.4000 ,49.9000 ,0.6000 ,1.0800 ,6.7189 ,0.3578 ,7.5372 ,4.7125 ,68.1342 
6.0000 ,80.0000 ,0.4000 ,49.9000 ,0.8000 ,1.0656 ,6.4157 ,0.3578 ,6.6958 ,3.6034 ,79.1593 
6.0000 ,80.0000 ,0.4000 ,49.9000 ,1.0000 ,1.0512 ,6.1262 ,0.3578 ,6.0915 ,2.9657 ,87.4991 
6.0000 ,80.0000 ,0.6000 ,49.9000 ,0.4000 ,0.7200 ,6.7189 ,0.3578 ,8.1912 ,6.0073 ,58.0869 
6.0000 ,80.0000 ,0.6000 ,49.9000 ,0.6000 ,0.7104 ,6.4157 ,0.3578 ,6.8696 ,3.7340 ,78.3738 
6.0000 ,80.0000 ,0.6000 ,49.9000 ,0.8000 ,0.7008 ,6.1262 ,0.3578 ,6.1838 ,3.0009 ,87.7826 
6.0000 ,80.0000 ,0.6000 ,49.9000 ,1.0000 ,0.6912 ,5.8497 ,0.3578 ,5.6608 ,2.4286 ,99.2946 
6.0000 ,80.0000 ,0.8000 ,49.9000 ,0.4000 ,0.5328 ,6.4157 ,0.3578 ,7.4469 ,4.9198 ,64.4817 
6.0000 ,80.0000 ,0.8000 ,49.9000 ,0.6000 ,0.5256 ,6.1262 ,0.3578 ,6.3939 ,3.2497 ,83.8167 
6.0000 ,80.0000 ,0.8000 ,49.9000 ,0.8000 ,0.5184 ,5.8497 ,0.3578 ,5.7415 ,2.4954 ,98.0169 
6.0000 ,80.0000 ,0.8000 ,49.9000 ,1.0000 ,0.5112 ,5.5853 ,0.3578 ,5.2616 ,2.0366 ,110.0583 
6.0000 ,80.0000 ,1.0000 ,49.9000 ,0.4000 ,0.4205 ,6.1262 ,0.3578 ,6.8815 ,4.3819 ,66.9001 
6.0000 ,80.0000 ,1.0000 ,49.9000 ,0.6000 ,0.4147 ,5.8497 ,0.3578 ,5.9211 ,2.8804 ,87.5712 
6.0000 ,80.0000 ,1.0000 ,49.9000 ,0.8000 ,0.4090 ,5.5853 ,0.3578 ,5.3346 ,2.2136 ,102.6629 
6.0000 ,80.0000 ,1.0000 ,49.9000 ,1.0000 ,0.4032 ,5.3326 ,0.3578 ,4.9052 ,1.7922 ,116.5926 
6.0000 ,80.0000 ,1.2000 ,49.9000 ,0.4000 ,0.3456 ,5.8497 ,0.3578 ,6.2411 ,3.6099 ,73.6512 
6.0000 ,80.0000 ,1.2000 ,49.9000 ,0.6000 ,0.3408 ,5.5853 ,0.3578 ,5.4491 ,2.4726 ,93.8808 
6.0000 ,80.0000 ,1.2000 ,49.9000 ,0.8000 ,0.3360 ,5.3326 ,0.3578 ,4.9484 ,1.9305 ,109.1987 
6.0000 ,80.0000 ,1.2000 ,49.9000 ,1.0000 ,0.3312 ,5.0908 ,0.3578 ,4.5719 ,1.6050 ,121.3482 
6.0000 ,80.0000 ,0.4000 ,69.9000 ,0.4000 ,1.0944 ,7.0366 ,0.3578 ,8.7540 ,7.5070 ,49.6764 
6.0000 ,80.0000 ,0.4000 ,69.9000 ,0.6000 ,1.0800 ,6.7189 ,0.3578 ,7.9736 ,6.5283 ,52.0309 
6.0000 ,80.0000 ,0.4000 ,69.9000 ,0.8000 ,1.0656 ,6.4157 ,0.3578 ,6.3997 ,3.5219 ,77.4096 
6.0000 ,80.0000 ,0.4000 ,69.9000 ,1.0000 ,1.0512 ,6.1262 ,0.3578 ,5.7714 ,2.7855 ,88.2643 
6.0000 ,80.0000 ,0.6000 ,69.9000 ,0.4000 ,0.7200 ,6.7189 ,0.3578 ,7.7888 ,5.7392 ,57.8139 
6.0000 ,80.0000 ,0.6000 ,69.9000 ,0.6000 ,0.7104 ,6.4157 ,0.3578 ,6.6182 ,3.7156 ,75.8786 
6.0000 ,80.0000 ,0.6000 ,69.9000 ,0.8000 ,0.7008 ,6.1262 ,0.3578 ,5.8516 ,2.7423 ,90.9020 
6.0000 ,80.0000 ,0.6000 ,69.9000 ,1.0000 ,0.6912 ,5.8497 ,0.3578 ,5.3442 ,2.2507 ,101.1535 
6.0000 ,80.0000 ,0.8000 ,69.9000 ,0.4000 ,0.5328 ,6.4157 ,0.3578 ,6.9555 ,4.4356 ,66.8012 
6.0000 ,80.0000 ,0.8000 ,69.9000 ,0.6000 ,0.5256 ,6.1262 ,0.3578 ,6.0096 ,3.0212 ,84.7383 
6.0000 ,80.0000 ,0.8000 ,69.9000 ,0.8000 ,0.5184 ,5.8497 ,0.3578 ,5.4150 ,2.3188 ,99.4832 
6.0000 ,80.0000 ,0.8000 ,69.9000 ,1.0000 ,0.5112 ,5.5853 ,0.3578 ,4.9831 ,1.8935 ,112.1108 
6.0000 ,80.0000 ,1.0000 ,69.9000 ,0.4000 ,0.4205 ,6.1262 ,0.3578 ,6.3379 ,3.7424 ,72.1445 
6.0000 ,80.0000 ,1.0000 ,69.9000 ,0.6000 ,0.4147 ,5.8497 ,0.3578 ,5.5893 ,2.6544 ,89.7027 
6.0000 ,80.0000 ,1.0000 ,69.9000 ,0.8000 ,0.4090 ,5.5853 ,0.3578 ,5.0166 ,1.9987 ,106.9239 
6.0000 ,80.0000 ,1.0000 ,69.9000 ,1.0000 ,0.4032 ,5.3326 ,0.3578 ,4.6322 ,1.6479 ,119.7451 
6.0000 ,80.0000 ,1.2000 ,69.9000 ,0.4000 ,0.3456 ,5.8497 ,0.3578 ,5.8592 ,3.3078 ,75.4591 
6.0000 ,80.0000 ,1.2000 ,69.9000 ,0.6000 ,0.3408 ,5.5853 ,0.3578 ,5.1552 ,2.3336 ,94.1071 
6.0000 ,80.0000 ,1.2000 ,69.9000 ,0.8000 ,0.3360 ,5.3326 ,0.3578 ,4.6720 ,1.7783 ,111.9192 
6.0000 ,80.0000 ,1.2000 ,69.9000 ,1.0000 ,0.3312 ,5.0908 ,0.3578 ,4.3198 ,1.4689 ,125.2827 
6.0000 ,80.0000 ,0.4000 ,89.9000 ,0.4000 ,1.0944 ,7.0366 ,0.3578 ,7.9494 ,6.5693 ,51.5496 
6.0000 ,80.0000 ,0.4000 ,89.9000 ,0.6000 ,1.0800 ,6.7189 ,0.3578 ,7.0335 ,6.5866 ,45.4904 
6.0000 ,80.0000 ,0.4000 ,89.9000 ,0.8000 ,1.0656 ,6.4157 ,0.3578 ,6.2553 ,4.9117 ,54.2536 
6.0000 ,80.0000 ,0.4000 ,89.9000 ,1.0000 ,1.0512 ,6.1262 ,0.3578 ,5.5031 ,2.8290 ,82.8694 
6.0000 ,80.0000 ,0.6000 ,89.9000 ,0.4000 ,0.7200 ,6.7189 ,0.3578 ,6.6886 ,4.2621 ,66.8539 
6.0000 ,80.0000 ,0.6000 ,89.9000 ,0.6000 ,0.7104 ,6.4157 ,0.3578 ,6.0519 ,3.3614 ,76.6976 
6.0000 ,80.0000 ,0.6000 ,89.9000 ,0.8000 ,0.7008 ,6.1262 ,0.3578 ,5.6831 ,3.0217 ,80.1191 
6.0000 ,80.0000 ,0.6000 ,89.9000 ,1.0000 ,0.6912 ,5.8497 ,0.3578 ,5.0996 ,2.2888 ,94.9152 
6.0000 ,80.0000 ,0.8000 ,89.9000 ,0.4000 ,0.5328 ,6.4157 ,0.3578 ,6.4446 ,4.1524 ,66.1162 
6.0000 ,80.0000 ,0.8000 ,89.9000 ,0.6000 ,0.5256 ,6.1262 ,0.3578 ,5.6708 ,2.7451 ,88.0037 
6.0000 ,80.0000 ,0.8000 ,89.9000 ,0.8000 ,0.5184 ,5.8497 ,0.3578 ,5.1224 ,2.2853 ,95.4840 
6.0000 ,80.0000 ,0.8000 ,89.9000 ,1.0000 ,0.5112 ,5.5853 ,0.3578 ,4.6802 ,1.8890 ,105.5482 
6.0000 ,80.0000 ,1.0000 ,89.9000 ,0.4000 ,0.4205 ,6.1262 ,0.3578 ,6.0383 ,3.9070 ,65.8379 
6.0000 ,80.0000 ,1.0000 ,89.9000 ,0.6000 ,0.4147 ,5.8497 ,0.3578 ,5.2253 ,2.4081 ,92.4386 
6.0000 ,80.0000 ,1.0000 ,89.9000 ,0.8000 ,0.4090 ,5.5853 ,0.3578 ,4.6985 ,2.1249 ,94.1952 
6.0000 ,80.0000 ,1.0000 ,89.9000 ,1.0000 ,0.4032 ,5.3326 ,0.3578 ,4.3963 ,1.7665 ,106.0196 
6.0000 ,80.0000 ,1.2000 ,89.9000 ,0.4000 ,0.3456 ,5.8497 ,0.3578 ,5.4890 ,2.9653 ,78.8550 
6.0000 ,80.0000 ,1.2000 ,89.9000 ,0.6000 ,0.3408 ,5.5853 ,0.3578 ,4.8816 ,2.2405 ,92.8147 
6.0000 ,80.0000 ,1.2000 ,89.9000 ,0.8000 ,0.3360 ,5.3326 ,0.3578 ,4.4285 ,1.6923 ,111.4764 
6.0000 ,80.0000 ,1.2000 ,89.9000 ,1.0000 ,0.3312 ,5.0908 ,0.3578 ,4.0997 ,1.3739 ,127.1161 
6.0000 ,85.0000 ,0.4000 ,9.9000 ,0.4000 ,1.1664 ,7.5581 ,0.3578 ,12.3570 ,13.1607 ,39.9984 
6.0000 ,85.0000 ,0.4000 ,9.9000 ,0.6000 ,1.1520 ,7.2365 ,0.3578 ,10.1060 ,8.2347 ,52.2804 
6.0000 ,85.0000 ,0.4000 ,9.9000 ,0.8000 ,1.1376 ,6.9287 ,0.3578 ,8.7737 ,5.8574 ,63.8100 
6.0000 ,85.0000 ,0.4000 ,9.9000 ,1.0000 ,1.1232 ,6.6341 ,0.3578 ,7.8919 ,4.7492 ,70.7901 
6.0000 ,85.0000 ,0.6000 ,9.9000 ,0.4000 ,0.7680 ,7.2365 ,0.3578 ,11.5734 ,11.7451 ,41.9773 
6.0000 ,85.0000 ,0.6000 ,9.9000 ,0.6000 ,0.7584 ,6.9287 ,0.3578 ,9.3993 ,7.0732 ,56.6098 
6.0000 ,85.0000 ,0.6000 ,9.9000 ,0.8000 ,0.7488 ,6.6341 ,0.3578 ,8.1884 ,5.0447 ,69.1470 
6.0000 ,85.0000 ,0.6000 ,9.9000 ,1.0000 ,0.7392 ,6.3519 ,0.3578 ,7.3488 ,3.9237 ,79.7875 
6.0000 ,85.0000 ,0.8000 ,9.9000 ,0.4000 ,0.5688 ,6.9287 ,0.3578 ,10.5447 ,9.7437 ,46.1023 
6.0000 ,85.0000 ,0.8000 ,9.9000 ,0.6000 ,0.5616 ,6.6341 ,0.3578 ,8.6606 ,5.8756 ,62.7924 
6.0000 ,85.0000 ,0.8000 ,9.9000 ,0.8000 ,0.5544 ,6.3519 ,0.3578 ,7.5881 ,4.2791 ,75.5415 
6.0000 ,85.0000 ,0.8000 ,9.9000 ,1.0000 ,0.5472 ,6.0815 ,0.3578 ,6.8285 ,3.3325 ,87.2889 
6.0000 ,85.0000 ,1.0000 ,9.9000 ,0.4000 ,0.4493 ,6.6341 ,0.3578 ,9.6318 ,8.3713 ,49.0145 
6.0000 ,85.0000 ,1.0000 ,9.9000 ,0.6000 ,0.4435 ,6.3519 ,0.3578 ,7.9646 ,4.9882 ,68.0187 
6.0000 ,85.0000 ,1.0000 ,9.9000 ,0.8000 ,0.4378 ,6.0815 ,0.3578 ,7.0272 ,3.7245 ,80.3763 
6.0000 ,85.0000 ,1.0000 ,9.9000 ,1.0000 ,0.4320 ,5.8224 ,0.3578 ,6.3521 ,2.8929 ,93.5391 
6.0000 ,85.0000 ,1.2000 ,9.9000 ,0.4000 ,0.3696 ,6.3519 ,0.3578 ,8.8016 ,7.1635 ,52.3410 
6.0000 ,85.0000 ,1.2000 ,9.9000 ,0.6000 ,0.3648 ,6.0815 ,0.3578 ,7.3820 ,4.5198 ,69.5766 
6.0000 ,85.0000 ,1.2000 ,9.9000 ,0.8000 ,0.3600 ,5.8224 ,0.3578 ,6.5114 ,3.2575 ,85.1543 
6.0000 ,85.0000 ,1.2000 ,9.9000 ,1.0000 ,0.3552 ,5.5739 ,0.3578 ,5.9020 ,2.5176 ,99.8662 
6.0000 ,85.0000 ,0.4000 ,29.9000 ,0.4000 ,1.1664 ,7.5581 ,0.3578 ,11.1968 ,10.7683 ,44.2948 
6.0000 ,85.0000 ,0.4000 ,29.9000 ,0.6000 ,1.1520 ,7.2365 ,0.3578 ,9.2124 ,6.4996 ,60.3800 
6.0000 ,85.0000 ,0.4000 ,29.9000 ,0.8000 ,1.1376 ,6.9287 ,0.3578 ,8.1365 ,4.9742 ,69.6829 
6.0000 ,85.0000 ,0.4000 ,29.9000 ,1.0000 ,1.1232 ,6.6341 ,0.3578 ,7.3435 ,4.0144 ,77.9284 
6.0000 ,85.0000 ,0.6000 ,29.9000 ,0.4000 ,0.7680 ,7.2365 ,0.3578 ,10.3748 ,9.2915 ,47.5670 
6.0000 ,85.0000 ,0.6000 ,29.9000 ,0.6000 ,0.7584 ,6.9287 ,0.3578 ,8.5445 ,5.5587 ,65.4813 
6.0000 ,85.0000 ,0.6000 ,29.9000 ,0.8000 ,0.7488 ,6.6341 ,0.3578 ,7.5597 ,4.1208 ,78.1518 
6.0000 ,85.0000 ,0.6000 ,29.9000 ,1.0000 ,0.7392 ,6.3519 ,0.3578 ,6.8436 ,3.3391 ,87.3113 
6.0000 ,85.0000 ,0.8000 ,29.9000 ,0.4000 ,0.5688 ,6.9287 ,0.3578 ,9.4851 ,7.6352 ,52.9216 
6.0000 ,85.0000 ,0.8000 ,29.9000 ,0.6000 ,0.5616 ,6.6341 ,0.3578 ,7.9465 ,4.8596 ,69.6601 
6.0000 ,85.0000 ,0.8000 ,29.9000 ,0.8000 ,0.5544 ,6.3519 ,0.3578 ,7.0425 ,3.5757 ,83.9033 
