N,a [mm],d [mm],my_theta [deg],p [mm],Freq [MHz],L [uH],R [¦¸],Q
3,65,1,49.9,1,6.78,1.092269286,0.353595996,131.5927447
3,65,1,49.9,1.2,6.78,1.062433029,0.339083471,133.4764065
3,65,1.2,49.9,0.4,6.78,1.146927661,0.367377999,132.9941214
3,65,1.2,49.9,0.6,6.78,1.109155309,0.341458685,138.3769524
3,65,1.2,49.9,0.8,6.78,1.077077872,0.313968007,146.1407289
3,65,1.2,49.9,1,6.78,1.045452671,0.288396402,154.4273079
3,65,1.2,49.9,1.2,6.78,1.01490981,0.300969951,143.6527272
3,65,1.4,49.9,0.4,6.78,1.095128131,0.333654074,139.8228225
3,65,1.4,49.9,0.6,6.78,1.062002957,0.2950175,153.3513169
3,65,1.4,49.9,0.8,6.78,1.029808336,0.285502901,153.6580931
3,65,1.4,49.9,1,6.78,0.999639956,0.284715402,149.5692125
3,65,1.4,49.9,1.2,6.78,0.973393373,0.271978721,152.4624943
3,65,1.6,49.9,0.4,6.78,1.046537984,0.305678323,145.8478113
3,65,1.6,49.9,0.6,6.78,1.012407064,0.204011502,211.4024792
3,65,1.6,49.9,0.8,6.78,0.985068466,0.26946929,155.7279984
3,65,1.6,49.9,1,6.78,0.957813645,0.257516761,158.4473867
3,65,1.6,49.9,1.2,6.78,0.933442417,0.242781735,163.7876242
3,65,1.8,49.9,0.4,6.78,0.998800887,0.284120855,149.7563923
3,65,1.8,49.9,0.6,6.78,0.971235759,0.261884633,157.9880397
3,65,1.8,49.9,0.8,6.78,0.943931504,0.249373178,161.2502152
3,65,1.8,49.9,1,6.78,0.918124313,0.238716376,163.8433569
3,65,1.8,49.9,1.2,6.78,0.892955561,0.233589939,162.849067
3,65,0.8,69.9,0.4,6.78,1.208016731,0.45189664,113.8789356
3,65,0.8,69.9,0.6,6.78,1.166366191,0.412917018,120.3321572
3,65,0.8,69.9,0.8,6.78,1.129994566,0.387800834,124.1301208
3,65,0.8,69.9,1,6.78,1.094662616,0.380844775,122.4452233
3,65,0.8,69.9,1.2,6.78,1.062013236,0.369855833,122.3226888
3,65,1,69.9,0.4,6.78,1.149864907,0.388501092,126.0852076
3,65,1,69.9,0.6,6.78,1.110963569,0.359056196,131.8095735
3,65,1,69.9,0.8,6.78,1.077031253,0.343393069,133.6122702
3,65,1,69.9,1,6.78,1.043232494,0.331395572,134.1046901
3,65,1,69.9,1.2,6.78,1.014038373,0.321886712,134.2025918
3,65,1.2,69.9,0.4,6.78,1.094968035,0.349902126,133.3105198
3,65,1.2,69.9,0.6,6.78,1.058291656,0.322191623,139.9267315
3,65,1.2,69.9,0.8,6.78,1.026667008,0.309534439,141.2961056
3,65,1.2,69.9,1,6.78,0.998246602,0.29678663,143.285773
3,65,1.2,69.9,1.2,6.78,0.969530868,0.291353277,141.7592135
3,65,1.4,69.9,0.4,6.78,1.045716831,0.310691911,143.3816963
3,65,1.4,69.9,0.6,6.78,1.012039789,0.294942279,146.1739952
3,65,1.4,69.9,0.8,6.78,0.980911739,0.287045772,145.5755167
3,65,1.4,69.9,1,6.78,0.954059881,0.271859158,149.5000123
3,65,1.4,69.9,1.2,6.78,0.929748929,0.261055449,151.7198788
3,65,1.6,69.9,0.4,6.78,0.999544349,0.288620417,147.5314397
3,65,1.6,69.9,0.6,6.78,0.968031341,0.275330034,149.7770912
3,65,1.6,69.9,0.8,6.78,0.940190306,0.260390558,153.8154993
3,65,1.6,69.9,1,6.78,0.913260287,0.254987912,152.5754089
3,65,1.6,69.9,1.2,6.78,0.890767983,0.239683677,158.3199709
3,65,1.8,69.9,0.4,6.78,0.9553175,0.271555598,149.8644197
3,65,1.8,69.9,0.6,6.78,0.926208347,0.257728185,153.0933542
3,65,1.8,69.9,0.8,6.78,0.902529776,0.234381604,164.0391762
3,65,1.8,69.9,1,6.78,0.876410766,0.234399833,159.2795307
3,65,1.8,69.9,1.2,6.78,0.854127979,0.22399661,162.4392831
3,65,0.8,89.9,0.4,6.78,1.14838498,0.432105537,113.2158509
3,65,0.8,89.9,0.6,6.78,1.107043292,0.402278577,117.2322936
3,65,0.8,89.9,0.8,6.78,1.074547687,0.376949626,121.4372541
3,65,0.8,89.9,1,6.78,1.042756309,0.349828226,126.9806487
3,65,0.8,89.9,1.2,6.78,1.00790341,0.389467175,110.2446736
3,65,1,89.9,0.4,6.78,1.092128885,0.378416938,122.9455712
3,65,1,89.9,0.6,6.78,1.056219192,0.358088282,125.6531865
3,65,1,89.9,0.8,6.78,1.025054733,0.329912366,132.3603855
3,65,1,89.9,1,6.78,0.996269426,0.307909743,137.8360864
3,65,1,89.9,1.2,6.78,0.96622287,0.312989655,131.5094289
3,65,1.2,89.9,0.4,6.78,1.042176049,0.335816114,132.205377
3,65,1.2,89.9,0.6,6.78,1.008361003,0.324145367,132.5213298
3,65,1.2,89.9,0.8,6.78,0.975454718,0.307751074,135.0259054
3,65,1.2,89.9,1,6.78,0.951908502,0.291139234,139.2848986
3,65,1.2,89.9,1.2,6.78,0.923597727,0.320552385,122.742059
3,65,1.4,89.9,0.4,6.78,0.995686242,0.303110575,139.936491
3,65,1.4,89.9,0.6,6.78,0.963811081,0.289026257,142.0575038
3,65,1.4,89.9,0.8,6.78,0.933510994,0.304461321,130.6161482
3,65,1.4,89.9,1,6.78,0.907944208,0.267286035,144.7079718
3,65,1.4,89.9,1.2,6.78,0.884411682,0.257323839,146.4144737
3,65,1.6,89.9,0.4,6.78,0.951198979,0.282300619,143.5387325
3,65,1.6,89.9,0.6,6.78,0.923140405,0.263137933,149.4492925
3,65,1.6,89.9,0.8,6.78,0.895847471,0.250753395,152.1937483
3,65,1.6,89.9,1,6.78,0.871783702,0.249896803,148.6132758
3,65,1.6,89.9,1.2,6.78,0.848890461,0.240729892,150.2211888
3,65,1.8,89.9,0.4,6.78,0.910387135,0.266736911,145.3960327
3,65,1.8,89.9,0.6,6.78,0.884500644,0.255128214,147.6893664
3,65,1.8,89.9,0.8,6.78,0.858535237,0.240985967,151.7665049
3,65,1.8,89.9,1,6.78,0.835157683,0.225092403,158.058263
3,65,1.8,89.9,1.2,6.78,0.814164613,0.221674852,156.4607317
3,70,0.8,5,0.4,6.78,1.56175199,0.630579186,105.5071759
3,70,0.8,5,0.6,6.78,1.501342269,0.588495149,108.6791885
3,70,0.8,5,0.8,6.78,1.453789596,0.532893469,116.2172839
3,70,0.8,5,1,6.78,1.405502291,0.531692474,112.6109461
3,70,0.8,5,1.2,6.78,1.368632161,0.497002282,117.3107794
3,70,1,5,0.4,6.78,1.484902655,0.569035671,111.1649955
3,70,1,5,0.6,6.78,1.432146483,0.500274804,121.9518443
3,70,1,5,0.8,6.78,1.384471659,0.478637144,123.2217108
3,70,1,5,1,6.78,1.345612741,0.450465881,127.2529181
3,70,1,5,1.2,6.78,1.302543123,0.451950258,122.7753084
3,70,1.2,5,0.4,6.78,1.415737592,0.483437836,124.7531985
3,70,1.2,5,0.6,6.78,1.366520909,0.454211757,128.1644185
3,70,1.2,5,0.8,6.78,1.32180399,0.434151142,129.6987149
3,70,1.2,5,1,6.78,1.286234719,0.403624634,135.7538409
3,70,1.2,5,1.2,6.78,1.252694048,0.381761284,139.7856832
3,70,1.4,5,0.4,6.78,1.35081055,0.44814574,128.4058274
3,70,1.4,5,0.6,6.78,1.307409168,0.40391129,137.890738
3,70,1.4,5,0.8,6.78,1.269224113,0.372935221,144.9821299
3,70,1.4,5,1,6.78,1.231996186,0.363479991,144.3904324
3,70,1.4,5,1.2,6.78,1.198793431,0.353922855,144.2930151
3,70,1.6,5,0.4,6.78,1.292285934,0.406950542,135.2778052
3,70,1.6,5,0.6,6.78,1.252741838,0.361432114,147.6537246
3,70,1.6,5,0.8,6.78,1.216969301,0.339924176,152.5130941
3,70,1.6,5,1,6.78,1.180676687,0.338103309,148.7616989
3,70,1.6,5,1.2,6.78,1.149476824,0.324979707,150.6792808
3,70,1.8,5,0.4,6.78,1.23937721,0.357831002,147.5486036
3,70,1.8,5,0.6,6.78,1.199447861,0.343408141,148.7922633
3,70,1.8,5,0.8,6.78,1.167662172,0.315665058,157.5796976
3,70,1.8,5,1,6.78,1.133703901,0.314061352,153.7781766
3,70,1.8,5,1.2,6.78,1.108849243,0.281694616,167.6885929
3,70,0.8,9.9,0.4,6.78,1.547309374,0.636029974,103.6356405
3,70,0.8,9.9,0.6,6.78,1.492280173,0.545387127,116.5614786
3,70,0.8,9.9,0.8,6.78,1.440709503,0.528082282,116.2209408
3,70,0.8,9.9,1,6.78,1.395698353,0.509151769,116.7760743
3,70,0.8,9.9,1.2,6.78,1.353722697,0.494062274,116.7233059
3,70,1,9.9,0.4,6.78,1.473575885,0.524070833,119.7821428
3,70,1,9.9,0.6,6.78,1.419272198,0.494392083,122.2936058
3,70,1,9.9,0.8,6.78,1.373520835,0.461243025,126.8571652
3,70,1,9.9,1,6.78,1.330130789,0.455321552,124.4473638
3,70,1,9.9,1.2,6.78,1.29332318,0.439048032,125.4886908
3,70,1.2,9.9,0.4,6.78,1.402282667,0.466899015,127.9446617
3,70,1.2,9.9,0.6,6.78,1.354491572,0.438134724,131.6977014
3,70,1.2,9.9,0.8,6.78,1.314764586,0.401005599,139.6712832
3,70,1.2,9.9,1,6.78,1.27425743,0.396586832,136.8763598
3,70,1.2,9.9,1.2,6.78,1.239830992,0.381360675,138.4956532
3,70,1.4,9.9,0.4,6.78,1.340746877,0.417195658,136.9041385
3,70,1.4,9.9,0.6,6.78,1.29525276,0.403906736,136.6101577
3,70,1.4,9.9,0.8,6.78,1.256482908,0.37741114,141.824556
3,70,1.4,9.9,1,6.78,1.223635315,0.349211702,149.2700839
3,70,1.4,9.9,1.2,6.78,1.189306527,0.343673932,147.4201242
3,70,1.6,9.9,0.4,6.78,1.282551136,0.382936958,142.6779854
3,70,1.6,9.9,0.6,6.78,1.240978582,0.360963721,146.4570536
3,70,1.6,9.9,0.8,6.78,1.204165793,0.344928053,148.7192996
3,70,1.6,9.9,1,6.78,1.174123072,0.317518964,157.5264608
3,70,1.6,9.9,1.2,6.78,1.14008737,0.317741705,152.8528272
3,70,1.8,9.9,0.4,6.78,1.226866404,0.358736236,145.6906193
3,70,1.8,9.9,0.6,6.78,1.188605059,0.335226262,151.0459562
3,70,1.8,9.9,0.8,6.78,1.156310366,0.317248846,155.2687049
3,70,1.8,9.9,1,6.78,1.123918763,0.305909135,156.5135847
3,70,1.8,9.9,1.2,6.78,1.099011836,0.28210644,165.9582827
3,70,0.8,25,0.4,6.78,1.49773066,0.547526598,116.5300844
3,70,0.8,25,0.6,6.78,1.443188459,0.540282356,113.7920246
3,70,0.8,25,0.8,6.78,1.391138454,0.505349633,117.2702804
3,70,0.8,25,1,6.78,1.350764353,0.476581721,120.740167
3,70,0.8,25,1.2,6.78,1.310066784,0.468550999,119.1094254
3,70,1,25,0.4,6.78,1.424676254,0.474485063,127.9096181
3,70,1,25,0.6,6.78,1.372698062,0.462372731,126.4714126
3,70,1,25,0.8,6.78,1.331589922,0.423423045,133.969387
3,70,1,25,1,6.78,1.290904712,0.415262657,132.4283201
3,70,1,25,1.2,6.78,1.255581314,0.394051972,135.7378297
3,70,1.2,25,0.4,6.78,1.355956219,0.439830459,131.3318096
3,70,1.2,25,0.6,6.78,1.312370498,0.401247336,139.3329587
3,70,1.2,25,0.8,6.78,1.269327209,0.396550622,136.3592224
3,70,1.2,25,1,6.78,1.233017675,0.376403254,139.5486035
3,70,1.2,25,1.2,6.78,1.200627546,0.36061677,141.8312552
3,70,1.4,25,0.4,6.78,1.297020825,0.39890645,138.511379
3,70,1.4,25,0.6,6.78,1.255771284,0.365718734,146.2759415
3,70,1.4,25,0.8,6.78,1.216554703,0.347065366,149.3241075
3,70,1.4,25,1,6.78,1.18324124,0.335607641,150.193459
3,70,1.4,25,1.2,6.78,1.154010584,0.319980691,153.6369166
3,70,1.6,25,0.4,6.78,1.240044721,0.363814416,145.2001302
3,70,1.6,25,0.6,6.78,1.202315755,0.340459228,150.4398839
3,70,1.6,25,0.8,6.78,1.167951075,0.322048831,154.4943087
3,70,1.6,25,1,6.78,1.136683329,0.304324404,159.1154209
3,70,1.6,25,1.2,6.78,1.106927295,0.295807849,159.4112496
3,70,1.8,25,0.4,6.78,1.189232382,0.336000678,150.7773598
3,70,1.8,25,0.6,6.78,1.155182562,0.302704124,162.5705403
3,70,1.8,25,0.8,6.78,1.120152161,0.298604402,159.8050053
3,70,1.8,25,1,6.78,1.088831814,0.291301603,159.2309514
3,70,1.8,25,1.2,6.78,1.064149858,0.271486378,166.9799439
3,70,0.8,29.9,0.4,6.78,1.477107499,0.561194627,112.1264729
3,70,0.8,29.9,0.6,6.78,1.423907213,0.508810236,119.2162379
3,70,0.8,29.9,0.8,6.78,1.37602049,0.493265679,118.8375158
3,70,0.8,29.9,1,6.78,1.3337312,0.476637829,119.2035982
3,70,0.8,29.9,1.2,6.78,1.298686734,0.448049194,123.4776245
3,70,1,29.9,0.4,6.78,1.407065277,0.483310124,124.0217672
3,70,1,29.9,0.6,6.78,1.355939526,0.461026514,125.2921842
3,70,1,29.9,0.8,6.78,1.315743618,0.412493154,135.8826754
3,70,1,29.9,1,6.78,1.276496662,0.405858079,133.9846514
3,70,1,29.9,1.2,6.78,1.239719146,0.399489377,132.1988372
3,70,1.2,29.9,0.4,6.78,1.342414012,0.427302151,133.8323057
3,70,1.2,29.9,0.6,6.78,1.296457296,0.398511081,138.588558
3,70,1.2,29.9,0.8,6.78,1.257243551,0.376733968,142.165494
3,70,1.2,29.9,1,6.78,1.22047632,0.36409567,142.7984211
3,70,1.2,29.9,1.2,6.78,1.187553751,0.354015963,142.9025547
3,70,1.4,29.9,0.4,6.78,1.281292918,0.393102932,138.851861
3,70,1.4,29.9,0.6,6.78,1.239681186,0.365204086,144.6052113
3,70,1.4,29.9,0.8,6.78,1.204242065,0.345662197,148.4128378
3,70,1.4,29.9,1,6.78,1.171382877,0.32614146,153.0038723
3,70,1.4,29.9,1.2,6.78,1.140189616,0.315692567,153.8587807
3,70,1.6,29.9,0.4,6.78,1.228253968,0.345652534,151.3763375
3,70,1.6,29.9,0.6,6.78,1.188115128,0.333808922,151.6247676
3,70,1.6,29.9,0.8,6.78,1.15384614,0.320033887,153.5894896
3,70,1.6,29.9,1,6.78,1.125040189,0.296409626,161.6907947
3,70,1.6,29.9,1.2,6.78,1.092959923,0.293309286,158.740589
3,70,1.8,29.9,0.4,6.78,1.17549488,0.332356647,150.6697041
3,70,1.8,29.9,0.6,6.78,1.141625384,0.299669895,162.2893659
3,70,1.8,29.9,0.8,6.78,1.108174782,0.293388435,160.9069619
3,70,1.8,29.9,1,6.78,1.078934855,0.277003955,165.9276702
3,70,1.8,29.9,1.2,6.78,1.052077653,0.26972278,166.1650684
3,70,0.8,45,0.4,6.78,1.428212934,0.506965497,120.0118473
3,70,0.8,45,0.6,6.78,1.376342285,0.472783559,124.0148377
3,70,0.8,45,0.8,6.78,1.330797973,0.46069609,123.0572391
3,70,0.8,45,1,6.78,1.290354836,0.443305129,123.9983654
3,70,0.8,45,1.2,6.78,1.253643677,0.430394827,124.0842426
3,70,1,45,0.4,6.78,1.357289377,0.450310105,128.4015657
3,70,1,45,0.6,6.78,1.312784395,0.413014584,135.4058976
3,70,1,45,0.8,6.78,1.269040377,0.410085599,131.8288562
3,70,1,45,1,6.78,1.233858116,0.385346475,136.4028339
3,70,1,45,1.2,6.78,1.199303484,0.37152953,137.5134948
3,70,1.2,45,0.4,6.78,1.296801935,0.395002781,139.8566299
3,70,1.2,45,0.6,6.78,1.253317163,0.373713833,142.8668193
3,70,1.2,45,0.8,6.78,1.213699851,0.36782454,140.5659593
3,70,1.2,45,1,6.78,1.182091544,0.337773561,149.0853676
3,70,1.2,45,1.2,6.78,1.150892953,0.324774213,150.9603707
3,70,1.4,45,0.4,6.78,1.237530848,0.376264088,140.1111914
3,70,1.4,45,0.6,6.78,1.198998612,0.34370155,148.6095614
3,70,1.4,45,0.8,6.78,1.162464808,0.33079656,149.7022721
3,70,1.4,45,1,6.78,1.134301545,0.304737826,158.5666025
3,70,1.4,45,1.2,6.78,1.100463679,0.308230651,152.0930791
3,70,1.6,45,0.4,6.78,1.184402037,0.341473672,147.7581628
3,70,1.6,45,0.6,6.78,1.149504629,0.315047024,155.4336
3,70,1.6,45,0.8,6.78,1.116021401,0.303770602,156.5079286
3,70,1.6,45,1,6.78,1.085332893,0.289947385,159.4605768
3,70,1.6,45,1.2,6.78,1.059618313,0.273803576,164.8617483
3,70,1.8,45,0.4,6.78,1.135749083,0.322591041,149.9821776
3,70,1.8,45,0.6,6.78,1.103903036,0.286701233,164.0253334
3,70,1.8,45,0.8,6.78,1.074082369,0.268618929,170.3376049
3,70,1.8,45,1,6.78,1.046126003,0.258391873,172.4704551
3,70,1.8,45,1.2,6.78,1.01907056,0.253706395,171.1127625
3,70,0.8,49.9,0.4,6.78,1.409129048,0.533858292,112.4434952
3,70,0.8,49.9,0.6,6.78,1.358765019,0.480581919,120.4443667
3,70,0.8,49.9,0.8,6.78,1.313061442,0.462042687,121.0633005
3,70,0.8,49.9,1,6.78,1.273355048,0.448638805,120.9100057
3,70,0.8,49.9,1.2,6.78,1.238866828,0.425565313,124.0132144
3,70,1,49.9,0.4,6.78,1.341848958,0.458123286,124.7759336
3,70,1,49.9,0.6,6.78,1.294140465,0.428596013,128.6301727
3,70,1,49.9,0.8,6.78,1.257668193,0.386819783,138.505482
3,70,1,49.9,1,6.78,1.215299575,0.440286793,117.5864421
3,70,1,49.9,1.2,6.78,1.183842613,0.375552367,134.2867078
3,70,1.2,49.9,0.4,6.78,1.281700944,0.3955911,138.0224568
3,70,1.2,49.9,0.6,6.78,1.239010068,0.363596837,145.1657965
3,70,1.2,49.9,0.8,6.78,1.202690238,0.345785404,148.1687752
3,70,1.2,49.9,1,6.78,1.166951445,0.345518671,143.8768193
3,70,1.2,49.9,1.2,6.78,1.13506867,0.332388326,145.4741861
3,70,1.4,49.9,0.4,6.78,1.224209595,0.370831167,140.6336062
3,70,1.4,49.9,0.6,6.78,1.183884391,0.339899727,148.3774973
3,70,1.4,49.9,0.8,6.78,1.152998296,0.310908953,157.981051
3,70,1.4,49.9,1,6.78,1.1189084,0.308072759,154.7215466
3,70,1.4,49.9,1.2,6.78,1.091282869,0.294518209,157.8464243
3,70,1.6,49.9,0.4,6.78,1.170316461,0.342001396,145.7756535
3,70,1.6,49.9,0.6,6.78,1.133979077,0.316020973,152.8617042
3,70,1.6,49.9,0.8,6.78,1.105988356,0.287767548,163.7262449
3,70,1.6,49.9,1,6.78,1.077250941,0.274004177,167.4824332
3,70,1.6,49.9,1.2,6.78,1.05137167,0.256233358,174.7954664
3,70,1.8,49.9,0.4,6.78,1.125009057,0.301047077,159.1956389
3,70,1.8,49.9,0.6,6.78,1.089675275,0.288202951,161.067618
3,70,1.8,49.9,0.8,6.78,1.063174154,0.262538357,172.5127542
3,70,1.8,49.9,1,6.78,1.031657275,0.264402587,166.21848
3,70,1.8,49.9,1.2,6.78,1.007193344,0.251917211,170.319577
3,70,0.8,65,0.4,6.78,1.360717332,0.498226191,116.3458576
3,70,0.8,65,0.6,6.78,1.309747744,0.468702837,119.0418422
3,70,0.8,65,0.8,6.78,1.2700024,0.43539391,124.2601158
3,70,0.8,65,1,6.78,1.230295362,0.424804433,123.3757791
3,70,0.8,65,1.2,6.78,1.195136424,0.41277669,123.3422541
3,70,1,65,0.4,6.78,1.296186656,0.43187681,127.8548547
3,70,1,65,0.6,6.78,1.249520419,0.413590664,128.7010806
3,70,1,65,0.8,6.78,1.211095855,0.386059408,133.6392224
3,70,1,65,1,6.78,1.17861957,0.359401898,139.7020707
3,70,1,65,1.2,6.78,1.142261113,0.375230755,129.6810527
3,70,1.2,65,0.4,6.78,1.236888405,0.37911412,138.9857006
3,70,1.2,65,0.6,6.78,1.196747792,0.352057694,144.8099345
3,70,1.2,65,0.8,6.78,1.160368767,0.340137523,145.3285863
3,70,1.2,65,1,6.78,1.125513582,0.338609402,141.5993597
3,70,1.2,65,1.2,6.78,1.095746519,0.328503794,142.0951558
3,70,1.4,65,0.4,6.78,1.180451329,0.360148032,139.6293133
3,70,1.4,65,0.6,6.78,1.143273209,0.325587653,149.5862456
3,70,1.4,65,0.8,6.78,1.110429631,0.315321191,150.0194078
3,70,1.4,65,1,6.78,1.079945805,0.302845327,151.9114984
3,70,1.4,65,1.2,6.78,1.051206211,0.292465424,153.1168373
3,70,1.6,65,0.4,6.78,1.132616825,0.316175175,152.6036088
3,70,1.6,65,0.6,6.78,1.098021725,0.299054361,156.4121029
3,70,1.6,65,0.8,6.78,1.068192121,0.277458756,164.0062874
3,70,1.6,65,1,6.78,1.037625648,0.275511085,160.4394571
3,70,1.6,65,1.2,6.78,1.011205777,0.268429512,160.4792339
3,70,1.8,65,0.4,6.78,1.08745163,0.292395382,158.434224
3,70,1.8,65,0.6,6.78,1.051675271,0.282926204,158.3499942
3,70,1.8,65,0.8,6.78,1.022580525,0.271714832,160.322226
3,70,1.8,65,1,6.78,0.998819139,0.250759137,169.6835145
3,70,1.8,65,1.2,6.78,0.973059905,0.247071665,167.7745948
3,70,0.8,69.9,0.4,6.78,1.345335422,0.485125286,118.1370787
3,70,0.8,69.9,0.6,6.78,1.295463714,0.46121883,119.6541553
3,70,0.8,69.9,0.8,6.78,1.252406155,0.434883763,122.6822019
3,70,0.8,69.9,1,6.78,1.219557941,0.408642811,127.1358813
3,70,0.8,69.9,1.2,6.78,1.184284477,0.398898406,126.4745951
3,70,1,69.9,0.4,6.78,1.277191524,0.441142907,123.3349861
3,70,1,69.9,0.6,6.78,1.235815625,0.400596745,131.4182949
3,70,1,69.9,0.8,6.78,1.196941739,0.387621347,131.5451644
3,70,1,69.9,1,6.78,1.162191693,0.369746931,133.9006704
3,70,1,69.9,1.2,6.78,1.129340442,0.363815498,132.2370791
3,70,1.2,69.9,0.4,6.78,1.218365865,0.396242084,130.9865447
3,70,1.2,69.9,0.6,6.78,1.183478497,0.350921289,143.6680566
3,70,1.2,69.9,0.8,6.78,1.14506364,0.345028371,141.3788287
3,70,1.2,69.9,1,6.78,1.110355271,0.327020478,144.6427173
3,70,1.2,69.9,1.2,6.78,1.086843181,0.307837272,150.4025657
3,70,1.4,69.9,0.4,6.78,1.16679521,0.351101904,141.5699293
3,70,1.4,69.9,0.6,6.78,1.132381068,0.320671291,150.4326418
3,70,1.4,69.9,0.8,6.78,1.097594653,0.30613608,152.734458
3,70,1.4,69.9,1,6.78,1.070406042,0.289007422,157.7789702
3,70,1.4,69.9,1.2,6.78,1.041995329,0.282024585,157.3940696
3,70,1.6,69.9,0.4,6.78,1.118112664,0.325820265,146.1897881
3,70,1.6,69.9,0.6,6.78,1.085513503,0.299554673,154.372058
3,70,1.6,69.9,0.8,6.78,1.056737455,0.274872266,163.774296
3,70,1.6,69.9,1,6.78,1.027009077,0.26690467,163.9183868
3,70,1.6,69.9,1.2,6.78,1.002031585,0.260006545,164.1748744
3,70,1.8,69.9,0.4,6.78,1.070858449,0.293037306,155.6749434
3,70,1.8,69.9,0.6,6.78,1.04057404,0.277594957,159.6875205
3,70,1.8,69.9,0.8,6.78,1.01351456,0.256563517,168.2847084
3,70,1.8,69.9,1,6.78,0.984951589,0.25767545,162.8363672
3,70,1.8,69.9,1.2,6.78,0.960167202,0.244739208,167.1294097
3,70,0.8,85,0.4,6.78,1.29324233,0.495943063,111.0855715
3,70,0.8,85,0.6,6.78,1.248946231,0.453620068,117.2900157
3,70,0.8,85,0.8,6.78,1.208386001,0.427605873,120.3847808
3,70,0.8,85,1,6.78,1.172459379,0.41275804,121.0073712
3,70,0.8,85,1.2,6.78,1.140667161,0.39907729,121.7619197
3,70,1,85,0.4,6.78,1.232071247,0.421465115,124.5327994
3,70,1,85,0.6,6.78,1.19180933,0.40107866,126.5863238
3,70,1,85,0.8,6.78,1.152069993,0.386597743,126.94895
3,70,1,85,1,6.78,1.120320085,0.366309696,130.2876558
3,70,1,85,1.2,6.78,1.090107394,0.352807866,131.625668
3,70,1.2,85,0.4,6.78,1.175766476,0.382210689,131.0472184
3,70,1.2,85,0.6,6.78,1.138186098,0.363893213,133.2443748
3,70,1.2,85,0.8,6.78,1.098519291,0.344490054,135.8440317
3,70,1.2,85,1,6.78,1.070999899,0.334563348,136.3705622
3,70,1.2,85,1.2,6.78,1.047158711,0.303321977,147.0680024
3,70,1.4,85,0.4,6.78,1.121835285,0.359343254,132.9931159
3,70,1.4,85,0.6,6.78,1.091009074,0.330697245,140.5423943
3,70,1.4,85,0.8,6.78,1.05746973,0.31117227,144.7693482
3,70,1.4,85,1,6.78,1.031393013,0.287156678,153.0082422
3,70,1.4,85,1.2,6.78,1.00477064,0.284274062,150.5702821
3,70,1.6,85,0.4,6.78,1.07486335,0.32212663,142.1465057
3,70,1.6,85,0.6,6.78,1.046342916,0.299637097,148.7606337
3,70,1.6,85,0.8,6.78,1.014622152,0.291226073,148.4169997
3,70,1.6,85,1,6.78,0.992382839,0.26353438,160.4174204
3,70,1.6,85,1.2,6.78,0.965331618,0.263563054,156.0276483
3,70,1.8,85,0.4,6.78,1.035081074,0.30594074,144.1274218
3,70,1.8,85,0.6,6.78,1.001937294,0.284354666,150.1031288
3,70,1.8,85,0.8,6.78,0.97630944,0.261866883,158.8241253
3,70,1.8,85,1,6.78,0.949754761,0.261286966,154.847178
3,70,1.8,85,1.2,6.78,0.929543032,0.237412994,166.7917544
3,70,0.8,89.9,0.4,6.78,1.275202147,0.463050062,117.3169195
3,70,0.8,89.9,0.6,6.78,1.229657066,0.49374583,106.0938309
3,70,0.8,89.9,0.8,6.78,1.191382813,0.500400434,101.4245794
3,70,0.8,89.9,1,6.78,1.158012135,0.394998071,124.8900095
3,70,0.8,89.9,1.2,6.78,1.127254144,0.385800029,124.4712774
3,70,1,89.9,0.4,6.78,1.217330474,0.414509097,125.1076855
3,70,1,89.9,0.6,6.78,1.174361765,0.395188456,126.5922781
3,70,1,89.9,0.8,6.78,1.137252637,0.438765652,110.4164785
3,70,1,89.9,1,6.78,1.108843305,0.34589556,136.563536
3,70,1,89.9,1.2,6.78,1.078212322,0.342180773,134.2326767
3,70,1.2,89.9,0.4,6.78,1.16236572,0.370724035,133.5677508
3,70,1.2,89.9,0.6,6.78,1.12239038,0.35441768,134.9081291
3,70,1.2,89.9,0.8,6.78,1.09114691,0.340911864,136.3485971
3,70,1.2,89.9,1,6.78,1.060037708,0.319711423,141.2448829
3,70,1.2,89.9,1.2,6.78,1.033757328,0.316024109,139.3503127
3,70,1.4,89.9,0.4,6.78,1.108967267,0.340837565,138.6056188
3,70,1.4,89.9,0.6,6.78,1.078443244,0.31094275,147.7496367
3,70,1.4,89.9,0.8,6.78,1.043208495,0.309038684,143.8029622
3,70,1.4,89.9,1,6.78,1.016779646,0.287944033,150.427876
3,70,1.4,89.9,1.2,6.78,0.992977255,0.279670185,151.2525458
3,70,1.6,89.9,0.4,6.78,1.062602377,0.340638983,132.8880711
3,70,1.6,89.9,0.6,6.78,1.030525222,0.306877152,143.0551947
3,70,1.6,89.9,0.8,6.78,1.00353069,0.272936769,156.6311635
3,70,1.6,89.9,1,6.78,0.97818557,0.266608251,156.2993704
3,70,1.6,89.9,1.2,6.78,0.95169402,0.263241958,154.0110176
3,70,1.8,89.9,0.4,6.78,1.021666241,0.279894324,155.4978948
3,70,1.8,89.9,0.6,6.78,0.991066445,0.274146953,154.0029041
3,70,1.8,89.9,0.8,6.78,0.965493271,0.257181037,159.9262926
3,70,1.8,89.9,1,6.78,0.93987467,0.248813728,160.918201
3,70,1.8,89.9,1.2,6.78,0.916096123,0.242127912,161.1779959
3,72,0.8,5,0.4,6.78,1.630266117,0.630553866,110.1402029
