"a [mm]","d [mm]","my_theta [deg]","p [mm]","Freq [MHz]","im(Z(1,1))/(2*pi*Freq)*1e6 []","re(Z(1,1)) []","im(Z(1,1))/re(Z(1,1)) []"
80,0.4,89.9,0.8,6.78,6.25534898159963,4.91170701175586,54.2536114940757
80,0.4,89.9,1,6.78,5.50314845216152,2.82896026401537,82.8693520857968
80,0.6,89.9,0.4,6.78,6.68861294392162,4.26205574982292,66.8538620659831
80,0.6,89.9,0.6,6.78,6.05193075219261,3.36141389269665,76.6975553685221
80,0.6,89.9,0.8,6.78,5.68309283485275,3.02174634268663,80.1191452727623
80,0.6,89.9,1,6.78,5.09961266627829,2.28881683550466,94.915188391915
80,0.8,89.9,0.4,6.78,6.44460515151551,4.15239044801742,66.1161708127487
80,0.8,89.9,0.6,6.78,5.67079290724236,2.74506330683655,88.0037107828428
80,0.8,89.9,0.8,6.78,5.12238476470544,2.28534108255427,95.4840282323386
80,0.8,89.9,1,6.78,4.68017393345838,1.88895162590859,105.548172807088
80,1,89.9,0.4,6.78,6.03829316653441,3.9070415510518,65.8378631736496
80,1,89.9,0.6,6.78,5.22529097420128,2.40805532156724,92.4386473208342
80,1,89.9,0.8,6.78,4.69848539164156,2.12490107969739,94.1951898845562
80,1,89.9,1,6.78,4.3963091164193,1.76649207157869,106.019582804707
80,1.2,89.9,0.4,6.78,5.48898198547599,2.9653222554214,78.8550425837714
80,1.2,89.9,0.6,6.78,4.8815745548146,2.24054095169989,92.8146652347945
80,1.2,89.9,0.8,6.78,4.4284666893028,1.69231010939226,111.476415521063
80,1.2,89.9,1,6.78,4.09967856133692,1.37391121739024,127.116140892157
85,0.4,9.9,0.4,6.78,12.3569543091126,13.1606784732485,39.9984096518375
85,0.4,9.9,0.6,6.78,10.1059779780252,8.2347297473006,52.2803587389639
85,0.4,9.9,0.8,6.78,8.7737103504011,5.85739125424056,63.8099817762998
85,0.4,9.9,1,6.78,7.89190656950146,4.74918185264689,70.7901280145374
85,0.6,9.9,0.4,6.78,11.5733901451048,11.7450788281126,41.977272824827
85,0.6,9.9,0.6,6.78,9.39930783158729,7.07316015585672,56.6098421076672
85,0.6,9.9,0.8,6.78,8.18836464754265,5.04467646430026,69.1470120698309
85,0.6,9.9,1,6.78,7.34880362408777,3.92366197668075,79.7874561222986
85,0.8,9.9,0.4,6.78,10.5447192485956,9.74365890872078,46.1022913522224
85,0.8,9.9,0.6,6.78,8.66058258037025,5.87556347765844,62.7924092724951
85,0.8,9.9,0.8,6.78,7.5880782835009,4.27913476650242,75.541464587437
85,0.8,9.9,1,6.78,6.82847226613057,3.33253053375024,87.288890796455
85,1,9.9,0.4,6.78,9.63181920305957,8.37130874914453,49.0144940898127
85,1,9.9,0.6,6.78,7.9646292995598,4.9882342769261,68.018693692891
85,1,9.9,0.8,6.78,7.02719308738913,3.72446116256251,80.3762979494164
85,1,9.9,1,6.78,6.35206215121309,2.89288343787665,93.5391385360613
85,1.2,9.9,0.4,6.78,8.80157164948691,7.16354126259477,52.3410010057243
85,1.2,9.9,0.6,6.78,7.38204681733685,4.51983952037337,69.576622421614
85,1.2,9.9,0.8,6.78,6.51141455874457,3.25745528573066,85.1542729884055
85,1.2,9.9,1,6.78,5.90200785420112,2.51762361612898,99.8662038395106
85,0.4,29.9,0.4,6.78,11.1967602245403,10.7683466124876,44.2948172294148
85,0.4,29.9,0.6,6.78,9.21236538877015,6.49961527007442,60.3799941889514
85,0.4,29.9,0.8,6.78,8.1364879487546,4.97416582913563,69.6829114852566
85,0.4,29.9,1,6.78,7.34350884233329,4.01437078524091,77.928389492498
85,0.6,29.9,0.4,6.78,10.3748400054935,9.29149335115021,47.5669658258077
85,0.6,29.9,0.6,6.78,8.5444591547975,5.55874792302671,65.4812799800637
85,0.6,29.9,0.8,6.78,7.559723530861,4.12075225988813,78.1517972345817
85,0.6,29.9,1,6.78,6.84359733382293,3.33905350272548,87.3113358104006
85,0.8,29.9,0.4,6.78,9.48509313193385,7.63515663135233,52.9216298524284
85,0.8,29.9,0.6,6.78,7.94645935672501,4.85958181007103,69.6601380699118
85,0.8,29.9,0.8,6.78,7.04249703036182,3.57566697789691,83.9033248546227
85,0.8,29.9,1,6.78,6.38138027243147,2.88044338497311,94.376712259043
85,1,29.9,0.4,6.78,8.68419003384411,6.56043746013402,56.390517595253
85,1,29.9,0.6,6.78,7.32942717978384,4.20374151498273,74.2751594580794
85,1,29.9,0.8,6.78,6.52761716333471,3.09999071307561,89.7023550337264
85,1,29.9,1,6.78,5.94170047770447,2.46581523966459,102.650196489009
85,1.2,29.9,0.4,6.78,7.98132029063145,5.67581834976967,59.9039987817243
85,1.2,29.9,0.6,6.78,6.7710582416193,3.6517865896969,78.9879281044797
85,1.2,29.9,0.8,6.78,6.05849992742793,2.68148361608098,96.2497303526647
85,1.2,29.9,1,6.78,5.53610249933401,2.20965354376229,106.730734830135
85,0.4,49.9,0.4,6.78,10.7731303394555,10.4113263554484,44.0803887826215
85,0.4,49.9,0.6,6.78,8.74427834672791,6.0498367379999,61.5729385885687
85,0.4,49.9,0.8,6.78,7.60822783697907,4.37325813403114,74.1119020191795
85,0.4,49.9,1,6.78,6.87451445700243,3.59009542320102,81.5728431919652
85,0.6,49.9,0.4,6.78,9.5403964970943,7.85533057967837,51.7382243997385
85,0.6,49.9,0.6,6.78,7.93711879868581,4.81148533134556,70.2737738614991
85,0.6,49.9,0.8,6.78,7.04791091603456,3.38863357429521,88.6023740678282
85,0.6,49.9,1,6.78,6.40853073396807,2.89420708609225,94.3275232091032
85,0.8,49.9,0.4,6.78,8.66807454575966,6.4261752843137,57.4618537398918
85,0.8,49.9,0.6,6.78,7.38151886008909,4.23633601652349,74.2275106393742
85,0.8,49.9,0.8,6.78,6.5564961309335,3.12074028317624,89.5001461565178
85,0.8,49.9,1,6.78,5.98066504899557,2.54165445975747,100.24034088313
85,1,49.9,0.4,6.78,7.96604580169835,5.45758182828232,62.1801986693069
85,1,49.9,0.6,6.78,6.83198328213956,3.64135327532979,79.9270054563162
85,1,49.9,0.8,6.78,6.07808649510492,2.7052842005652,95.7113720809722
85,1,49.9,1,6.78,5.57455739887304,2.15476425041164,110.209794404029
85,1.2,49.9,0.4,6.78,7.39465678367685,4.93952109504118,63.7738651530448
85,1.2,49.9,0.6,6.78,6.31392386795881,3.13424482622876,85.8175250652597
85,1.2,49.9,0.8,6.78,5.66660223689475,2.40237778408836,100.482628665913
85,1.2,49.9,1,6.78,5.205162114712,1.90204850183603,116.579512585477
85,0.4,69.9,0.4,6.78,10.3044201202831,9.91940439466999,44.2534896637062
85,0.4,69.9,0.6,6.78,9.15226585911097,7.74063036340265,50.3688296930953
85,0.4,69.9,0.8,6.78,7.35846593098434,4.41660798251706,70.9754235111761
85,0.4,69.9,1,6.78,6.54447774207772,3.39731798542898,82.06318317413
85,0.6,69.9,0.4,6.78,9.09524366904298,7.54207951964538,51.3727475812958
85,0.6,69.9,0.6,6.78,7.88211345477821,5.28562027878013,63.5266982778604
85,0.6,69.9,0.8,6.78,6.71717715472179,3.44649440619558,83.0268930593803
85,0.6,69.9,1,6.78,6.08311924706632,2.80805433872635,92.2848444727606
85,0.8,69.9,0.4,6.78,8.16493732178415,6.03407781784912,57.6436550658836
85,0.8,69.9,0.6,6.78,6.99746307372692,3.9788138027739,74.9197917783603
85,0.8,69.9,0.8,6.78,6.18303101224476,2.85038085713257,92.4076858348617
85,0.8,69.9,1,6.78,5.63146418300647,2.3124374190526,103.743501055929
85,1,69.9,0.4,6.78,7.42328198605056,4.93781516180793,64.0428560791985
85,1,69.9,0.6,6.78,6.40537140161158,3.27540522682265,83.3084090798314
85,1,69.9,0.8,6.78,5.7462039062729,2.49714190941062,98.027374695389
85,1,69.9,1,6.78,5.25681684458744,1.97137926865997,113.595786525667
85,1.2,69.9,0.4,6.78,6.76500835495077,4.25328395263635,67.7568990593857
85,1.2,69.9,0.6,6.78,5.94049375964431,2.888471353433,87.6120901705999
85,1.2,69.9,0.8,6.78,5.34841831583737,2.18913389108142,104.078878791267
85,1.2,69.9,1,6.78,4.91163803806105,1.79539469337965,116.540259044966
85,0.4,89.9,0.4,6.78,9.29219054159826,8.09999211412772,48.870082573144
85,0.4,89.9,0.6,6.78,7.91390385266414,5.86479296750739,57.4840880767929
85,0.4,89.9,0.8,6.78,7.47067265174448,7.0500348380568,45.1417099703585
85,0.4,89.9,1,6.78,6.29163698717141,4.89808395659836,54.7201140832957
85,0.6,89.9,0.4,6.78,7.54602508203383,5.22430820399711,61.5317145631429
85,0.6,89.9,0.6,6.78,6.78558766332735,4.07740723856431,70.8945643638652
85,0.6,89.9,0.8,6.78,6.53952930197225,3.77722134942805,73.7536667398684
85,0.6,89.9,1,6.78,5.7977460507473,2.78463957586467,88.6951269852674
85,0.8,89.9,0.4,6.78,7.63383528528376,5.52593888164619,58.8499732813127
85,0.8,89.9,0.6,6.78,6.5046706340783,3.76167368867212,73.6637381165459
85,0.8,89.9,0.8,6.78,5.85347644162117,2.87332006088016,86.7839537384382
85,0.8,89.9,1,6.78,5.31686652339385,2.13539308615489,106.068759017855
85,1,89.9,0.4,6.78,7.0464557797459,4.89650057969312,61.3048004063927
85,1,89.9,0.6,6.78,5.97174346273944,3.129206679316,81.2973625527944
85,1,89.9,0.8,6.78,5.42421354870996,2.28985387431563,100.911014517455
85,1,89.9,1,6.78,4.96665596584427,1.93608934778622,109.281901902356
85,1.2,89.9,0.4,6.78,6.50979107182686,4.07827226249574,67.9986666564788
85,1.2,89.9,0.6,6.78,5.57219018393283,2.54104698770806,93.4163291066235
85,1.2,89.9,0.8,6.78,5.02744040175909,2.09519565020453,102.219066228091
85,1.2,89.9,1,6.78,4.61296067859544,1.6610028394578,118.309315043523
90,0.4,9.9,0.4,6.78,15.7431174032628,23.3306783631334,28.7457027177925
90,0.4,9.9,0.6,6.78,11.7494133503782,10.64773482921,47.007647565715
90,0.4,9.9,0.8,6.78,10.0839545142915,7.47471260500105,57.470627772965
90,0.4,9.9,1,6.78,8.97579448122607,5.86182777016514,65.230304850993
90,0.6,9.9,0.4,6.78,14.3349277213316,18.8802092272897,32.3443380167633
90,0.6,9.9,0.6,6.78,10.9923830899036,9.24836897689766,50.6333042114397
90,0.6,9.9,0.8,6.78,9.41659065231793,6.31507154278592,63.5221192678574
90,0.6,9.9,1,6.78,8.412670520363,4.95949672074336,72.2613107570331
90,0.8,9.9,0.4,6.78,12.8689029530034,14.5364888637571,37.7130422886234
90,0.8,9.9,0.6,6.78,10.1923332726935,8.03345524527747,54.0481458215667
90,0.8,9.9,0.8,6.78,8.75356870422671,5.61450823630502,66.4175702378147
90,0.8,9.9,1,6.78,7.83232653654086,4.25169247592084,78.4762971485435
90,1,9.9,0.4,6.78,11.7314010906928,12.4259293484894,40.2189349393018
90,1,9.9,0.6,6.78,9.3896464562199,6.92900300986539,57.7282048369842
90,1,9.9,0.8,6.78,8.10398064675702,4.73861101229043,72.8545865743619
90,1,9.9,1,6.78,7.28340369081519,3.63820627976116,85.2818523810246
90,1.2,9.9,0.4,6.78,10.6423242145733,10.2109115332789,44.3998531929815
90,1.2,9.9,0.6,6.78,8.57754426341877,5.92447336139524,61.6769343541857
90,1.2,9.9,0.8,6.78,7.53269964424622,4.20413044438276,76.3280259358838
90,1.2,9.9,1,6.78,6.76798402048738,3.13462542980437,91.9778459172317
90,0.4,29.9,0.4,6.78,13.1507095152386,14.2079116514755,39.4301563467725
90,0.4,29.9,0.6,6.78,10.6258811725841,8.47334449559361,53.4219397960559
90,0.4,29.9,0.8,6.78,9.2641789010137,6.17393422648972,63.9226096673284
90,0.4,29.9,1,6.78,8.31557398446441,4.87042244246639,72.733613119334
90,0.6,29.9,0.4,6.78,12.4465135266556,14.0138257604637,37.8355946674004
90,0.6,29.9,0.6,6.78,9.91623129450381,7.22068588402811,58.5029488971483
90,0.6,29.9,0.8,6.78,8.6681290716244,5.25209898542331,70.3075604859378
90,0.6,29.9,1,6.78,7.76586647292895,4.03444940616427,82.0002558836551
90,0.8,29.9,0.4,6.78,11.4087391029299,11.0419581083225,44.0150415123752
90,0.8,29.9,0.6,6.78,9.2101996076328,6.26591099142866,62.6173066463297
90,0.8,29.9,0.8,6.78,8.0446163012939,4.52557027367365,75.725401355211
90,0.8,29.9,1,6.78,7.25654638148487,3.51970973226344,87.8279384144539
90,1,29.9,0.4,6.78,10.474372110613,9.53325934121441,46.8054206911037
90,1,29.9,0.6,6.78,8.53428175790794,5.50956042929649,65.9871829488314
90,1,29.9,0.8,6.78,7.45455174795326,3.88924318519848,81.65184391294
90,1,29.9,1,6.78,6.78142541162059,3.09948316208922,93.2054419710764
90,1.2,29.9,0.4,6.78,9.59661314726743,8.20387522979101,49.8320213202417
90,1.2,29.9,0.6,6.78,7.88999894608555,4.8081836388091,69.9045526983707
90,1.2,29.9,0.8,6.78,6.95702583125377,3.382496601309,87.6184990491677
90,1.2,29.9,1,6.78,6.31813754571772,2.68356090215147,100.296824408587
90,0.4,49.9,0.4,6.78,13.2794506795566,15.45396693707,36.6057823998628
90,0.4,49.9,0.6,6.78,10.2136750341224,8.22332140506834,52.9108006455018
90,0.4,49.9,0.8,6.78,8.64798385262906,5.368532699551,68.6228624201663
90,0.4,49.9,1,6.78,7.79608491549334,4.3682984727104,76.028044162696
90,0.6,49.9,0.4,6.78,11.3374017752262,11.0259586664247,43.8032908725031
90,0.6,49.9,0.6,6.78,9.21231767016229,6.40792627256548,61.2436352623438
90,0.6,49.9,0.8,6.78,8.01940020708357,4.52283513359898,75.5336884325385
90,0.6,49.9,1,6.78,7.24148093200401,3.54799459961048,86.9468802298818
90,0.8,49.9,0.4,6.78,10.3044594436603,8.96839079621381,48.9463433295858
90,0.8,49.9,0.6,6.78,8.50013484831315,5.3829244896385,67.2693281296112
90,0.8,49.9,0.8,6.78,7.461655388542,3.88796719707622,81.7564749002291
90,0.8,49.9,1,6.78,6.75992941215075,3.07690193086932,93.5918579710522
90,1,49.9,0.4,6.78,9.41678698384676,7.4952191550808,53.5214625680939
90,1,49.9,0.6,6.78,7.86784573606797,4.59306163645744,72.9731552556462
90,1,49.9,0.8,6.78,6.96028213545107,3.38557618575994,87.5797729910117
90,1,49.9,1,6.78,6.32227171661012,2.62139934193614,102.742358994785
90,1.2,49.9,0.4,6.78,8.74335021733152,6.78095416329437,54.9283594404731
90,1.2,49.9,0.6,6.78,7.3078098130424,4.07457582028556,76.4037007364081
90,1.2,49.9,0.8,6.78,6.46806931918116,2.93367631915267,93.9230165922357
90,1.2,49.9,1,6.78,5.91844765561827,2.37798761418913,106.024878858075
90,0.4,69.9,0.4,6.78,12.6961984909415,14.9425555546266,36.1958172288944
90,0.4,69.9,0.6,6.78,10.4865946124778,10.9318613515671,40.8648516653684
90,0.4,69.9,0.8,6.78,8.48454370194529,5.73255778911638,63.0506563226905
90,0.4,69.9,1,6.78,7.42268229578083,4.1714141102167,75.8031282906126
90,0.6,69.9,0.4,6.78,10.9567059978403,11.0178018902979,42.3637709700584
90,0.6,69.9,0.6,6.78,9.07992304589758,6.78739499752126,56.9886810847885
90,0.6,69.9,0.8,6.78,7.71977737770622,4.45957328623149,73.7430393577548
90,0.6,69.9,1,6.78,6.91278291806448,3.47310350769718,84.7900232892968
90,0.8,69.9,0.4,6.78,9.60109968527501,8.16516191200823,50.0916964378783
90,0.8,69.9,0.6,6.78,8.01666081756682,5.03843113736831,67.7809644547168
90,0.8,69.9,0.8,6.78,7.06295004073512,3.65213961382723,82.3850339804075
90,0.8,69.9,1,6.78,6.35739677481149,2.7522434966754,98.4015694604644
90,1,69.9,0.4,6.78,0.793160619617188,1.54608830494612,21.8542753466801
90,1,69.9,0.6,6.78,7.37772387948677,4.23054792353496,74.2908522156428
90,1,69.9,0.8,6.78,6.54691763320416,3.1011525656146,89.9338750968261
90,1,69.9,1,6.78,5.94969101067352,2.43323700820192,104.164458570371
90,1.2,69.9,0.4,6.78,8.0899605418171,5.89642574809346,58.4476604201869
90,1.2,69.9,0.6,6.78,6.81315502510358,3.66151503496989,79.2678376715778
90,1.2,69.9,0.8,6.78,6.09975110522874,2.73652798682524,94.9558624172669
90,1.2,69.9,1,6.78,5.56728299743825,2.11828628506636,111.961370483396
90,0.4,89.9,0.4,6.78,10.5088602385712,10.1978065945549,43.8993820875397
90,0.4,89.9,0.6,6.78,9.3932572519932,9.79988130879667,40.8324052452841
90,0.4,89.9,0.8,6.78,9.43299941429801,11.1410175479505,36.0690340175272
90,0.4,89.9,1,6.78,7.24372861187361,7.09617928144409,43.4857689503184
90,0.6,89.9,0.4,6.78,8.53529295427571,6.34260788878426,57.3271208551619
90,0.6,89.9,0.6,6.78,7.69400471083839,4.73660002785618,69.1982795512435
90,0.6,89.9,0.8,6.78,7.80305655191919,5.4201942077633,61.3280941870086
90,0.6,89.9,1,6.78,6.56436438815952,3.52602224781555,79.3080359499768
90,0.8,89.9,0.4,6.78,9.03636016634995,7.89799209955717,48.7400981852923
90,0.8,89.9,0.6,6.78,7.77500238851592,5.47302939666622,60.5176858410153
90,0.8,89.9,0.8,6.78,6.98474738561276,3.99944887554473,74.3978039525492
90,0.8,89.9,1,6.78,6.05841386388207,2.79067731179622,92.4823545865361
90,1,89.9,0.4,6.78,8.16402015045247,6.44275100739648,53.9811686774969
90,1,89.9,0.6,6.78,6.91746104158153,3.90622104581841,75.4396159081022
90,1,89.9,0.8,6.78,6.201267054674,2.910838571227,90.7552746855946
90,1,89.9,1,6.78,5.60849942569277,2.30241429215637,103.770227652207
90,1.2,89.9,0.4,6.78,7.49062061356711,5.25860266643634,60.6815976188247
90,1.2,89.9,0.6,6.78,6.42134345110139,3.31838335990416,82.4344803238013
90,1.2,89.9,0.8,6.78,5.76323651384363,2.58076156524177,95.1323275845725
90,1.2,89.9,1,6.78,5.23259593155577,2.00927450066193,110.939828123462
